time,ratio,level_price,relation,open,high,low,close
2013-11-29T00:00:00+00:00,0.382,378.10104,above,1015.79,1142.0,999.12,1132.0
2013-11-29T00:00:00+00:00,0.5,402.14,above,1015.79,1142.0,999.12,1132.0
2013-11-29T00:00:00+00:00,0.618,426.17896,above,1015.79,1142.0,999.12,1132.0
2013-11-29T00:00:00+00:00,0.786,460.40392,above,1015.79,1142.0,999.12,1132.0
2013-11-29T00:00:00+00:00,1.0,504.0,above,1015.79,1142.0,999.12,1132.0
2013-11-30T00:00:00+00:00,0.236,348.35792,above,1131.0,1171.25,1090.0,1119.52
2013-11-30T00:00:00+00:00,0.382,378.10104,above,1131.0,1171.25,1090.0,1119.52
2013-11-30T00:00:00+00:00,0.5,402.14,above,1131.0,1171.25,1090.0,1119.52
2013-11-30T00:00:00+00:00,0.618,426.17896,above,1131.0,1171.25,1090.0,1119.52
2013-11-30T00:00:00+00:00,0.786,460.40392,above,1131.0,1171.25,1090.0,1119.52
2013-11-30T00:00:00+00:00,1.0,504.0,above,1131.0,1171.25,1090.0,1119.52
2013-12-01T00:00:00+00:00,0.236,348.35792,above,1119.8,1126.0,780.0,955.0
2013-12-01T00:00:00+00:00,0.382,378.10104,above,1119.8,1126.0,780.0,955.0
2013-12-01T00:00:00+00:00,0.5,402.14,above,1119.8,1126.0,780.0,955.0
2013-12-01T00:00:00+00:00,0.618,426.17896,above,1119.8,1126.0,780.0,955.0
2013-12-01T00:00:00+00:00,0.786,460.40392,above,1119.8,1126.0,780.0,955.0
2013-12-01T00:00:00+00:00,1.0,504.0,above,1119.8,1126.0,780.0,955.0
2013-12-02T00:00:00+00:00,0.236,348.35792,above,950.2601,1059.0,936.0,1037.07
2013-12-02T00:00:00+00:00,0.382,378.10104,above,950.2601,1059.0,936.0,1037.07
2013-12-02T00:00:00+00:00,0.5,402.14,above,950.2601,1059.0,936.0,1037.07
2013-12-02T00:00:00+00:00,0.618,426.17896,above,950.2601,1059.0,936.0,1037.07
2013-12-02T00:00:00+00:00,0.786,460.40392,above,950.2601,1059.0,936.0,1037.07
2013-12-02T00:00:00+00:00,1.0,504.0,above,950.2601,1059.0,936.0,1037.07
2013-12-03T00:00:00+00:00,0.236,348.35792,above,1037.11,1089.88,1000.0,1055.0
2013-12-03T00:00:00+00:00,0.382,378.10104,above,1037.11,1089.88,1000.0,1055.0
2013-12-03T00:00:00+00:00,0.5,402.14,above,1037.11,1089.88,1000.0,1055.0
2013-12-03T00:00:00+00:00,0.618,426.17896,above,1037.11,1089.88,1000.0,1055.0
2013-12-03T00:00:00+00:00,0.786,460.40392,above,1037.11,1089.88,1000.0,1055.0
2013-12-03T00:00:00+00:00,1.0,504.0,above,1037.11,1089.88,1000.0,1055.0
2013-12-04T00:00:00+00:00,0.236,348.35792,above,1055.0,1175.0,1051.0,1138.5
2013-12-04T00:00:00+00:00,0.382,378.10104,above,1055.0,1175.0,1051.0,1138.5
2013-12-04T00:00:00+00:00,0.5,402.14,above,1055.0,1175.0,1051.0,1138.5
2013-12-04T00:00:00+00:00,0.618,426.17896,above,1055.0,1175.0,1051.0,1138.5
2013-12-04T00:00:00+00:00,0.786,460.40392,above,1055.0,1175.0,1051.0,1138.5
2013-12-04T00:00:00+00:00,1.0,504.0,above,1055.0,1175.0,1051.0,1138.5
2013-12-05T00:00:00+00:00,0.236,348.35792,above,1135.0,1141.0,848.42,1023.87
2013-12-05T00:00:00+00:00,0.382,378.10104,above,1135.0,1141.0,848.42,1023.87
2013-12-05T00:00:00+00:00,0.5,402.14,above,1135.0,1141.0,848.42,1023.87
2013-12-05T00:00:00+00:00,0.618,426.17896,above,1135.0,1141.0,848.42,1023.87
2013-12-05T00:00:00+00:00,0.786,460.40392,above,1135.0,1141.0,848.42,1023.87
2013-12-05T00:00:00+00:00,1.0,504.0,above,1135.0,1141.0,848.42,1023.87
2013-12-06T00:00:00+00:00,0.236,348.35792,above,1029.02,1032.04,790.0,820.0
2013-12-06T00:00:00+00:00,0.382,378.10104,above,1029.02,1032.04,790.0,820.0
2013-12-06T00:00:00+00:00,0.5,402.14,above,1029.02,1032.04,790.0,820.0
2013-12-06T00:00:00+00:00,0.618,426.17896,above,1029.02,1032.04,790.0,820.0
2013-12-06T00:00:00+00:00,0.786,460.40392,above,1029.02,1032.04,790.0,820.0
2013-12-06T00:00:00+00:00,1.0,504.0,above,1029.02,1032.04,790.0,820.0
2013-12-07T00:00:00+00:00,0.236,348.35792,above,815.0,842.23,538.0,693.0
2013-12-07T00:00:00+00:00,0.382,378.10104,above,815.0,842.23,538.0,693.0
2013-12-07T00:00:00+00:00,0.5,402.14,above,815.0,842.23,538.0,693.0
2013-12-07T00:00:00+00:00,0.618,426.17896,above,815.0,842.23,538.0,693.0
2013-12-07T00:00:00+00:00,0.786,460.40392,above,815.0,842.23,538.0,693.0
2013-12-07T00:00:00+00:00,1.0,504.0,above,815.0,842.23,538.0,693.0
2013-12-08T00:00:00+00:00,0.236,348.35792,above,692.99,790.39,650.0,784.9
2013-12-08T00:00:00+00:00,0.382,378.10104,above,692.99,790.39,650.0,784.9
2013-12-08T00:00:00+00:00,0.5,402.14,above,692.99,790.39,650.0,784.9
2013-12-08T00:00:00+00:00,0.618,426.17896,above,692.99,790.39,650.0,784.9
2013-12-08T00:00:00+00:00,0.786,460.40392,above,692.99,790.39,650.0,784.9
2013-12-08T00:00:00+00:00,1.0,504.0,above,692.99,790.39,650.0,784.9
2013-12-09T00:00:00+00:00,0.236,348.35792,above,786.0,901.0,767.21,899.01
2013-12-09T00:00:00+00:00,0.382,378.10104,above,786.0,901.0,767.21,899.01
2013-12-09T00:00:00+00:00,0.5,402.14,above,786.0,901.0,767.21,899.01
2013-12-09T00:00:00+00:00,0.618,426.17896,above,786.0,901.0,767.21,899.01
2013-12-09T00:00:00+00:00,0.786,460.40392,above,786.0,901.0,767.21,899.01
2013-12-09T00:00:00+00:00,1.0,504.0,above,786.0,901.0,767.21,899.01
2013-12-10T00:00:00+00:00,0.236,348.35792,above,899.94,992.0,895.0,983.0
2013-12-10T00:00:00+00:00,0.382,378.10104,above,899.94,992.0,895.0,983.0
2013-12-10T00:00:00+00:00,0.5,402.14,above,899.94,992.0,895.0,983.0
2013-12-10T00:00:00+00:00,0.618,426.17896,above,899.94,992.0,895.0,983.0
2013-12-10T00:00:00+00:00,0.786,460.40392,above,899.94,992.0,895.0,983.0
2013-12-10T00:00:00+00:00,1.0,504.0,above,899.94,992.0,895.0,983.0
2013-12-11T00:00:00+00:00,0.236,348.35792,above,982.9697,990.0,804.26,879.3
2013-12-11T00:00:00+00:00,0.382,378.10104,above,982.9697,990.0,804.26,879.3
2013-12-11T00:00:00+00:00,0.5,402.14,above,982.9697,990.0,804.26,879.3
2013-12-11T00:00:00+00:00,0.618,426.17896,above,982.9697,990.0,804.26,879.3
2013-12-11T00:00:00+00:00,0.786,460.40392,above,982.9697,990.0,804.26,879.3
2013-12-11T00:00:00+00:00,1.0,504.0,above,982.9697,990.0,804.26,879.3
2013-12-12T00:00:00+00:00,0.236,348.35792,above,879.4,893.97,838.0,873.0
2013-12-12T00:00:00+00:00,0.382,378.10104,above,879.4,893.97,838.0,873.0
2013-12-12T00:00:00+00:00,0.5,402.14,above,879.4,893.97,838.0,873.0
2013-12-12T00:00:00+00:00,0.618,426.17896,above,879.4,893.97,838.0,873.0
2013-12-12T00:00:00+00:00,0.786,460.40392,above,879.4,893.97,838.0,873.0
2013-12-12T00:00:00+00:00,1.0,504.0,above,879.4,893.97,838.0,873.0
2013-12-13T00:00:00+00:00,0.236,348.35792,above,872.97,923.71,850.02,885.02
2013-12-13T00:00:00+00:00,0.382,378.10104,above,872.97,923.71,850.02,885.02
2013-12-13T00:00:00+00:00,0.5,402.14,above,872.97,923.71,850.02,885.02
2013-12-13T00:00:00+00:00,0.618,426.17896,above,872.97,923.71,850.02,885.02
2013-12-13T00:00:00+00:00,0.786,460.40392,above,872.97,923.71,850.02,885.02
2013-12-13T00:00:00+00:00,1.0,504.0,above,872.97,923.71,850.02,885.02
2013-12-14T00:00:00+00:00,0.236,348.35792,above,885.1,888.8970413,840.0,850.78
2013-12-14T00:00:00+00:00,0.382,378.10104,above,885.1,888.8970413,840.0,850.78
2013-12-14T00:00:00+00:00,0.5,402.14,above,885.1,888.8970413,840.0,850.78
2013-12-14T00:00:00+00:00,0.618,426.17896,above,885.1,888.8970413,840.0,850.78
2013-12-14T00:00:00+00:00,0.786,460.40392,above,885.1,888.8970413,840.0,850.78
2013-12-14T00:00:00+00:00,1.0,504.0,above,885.1,888.8970413,840.0,850.78
2013-12-15T00:00:00+00:00,0.236,348.35792,above,854.98,871.8845,805.0,859.71
2013-12-15T00:00:00+00:00,0.382,378.10104,above,854.98,871.8845,805.0,859.71
2013-12-15T00:00:00+00:00,0.5,402.14,above,854.98,871.8845,805.0,859.71
2013-12-15T00:00:00+00:00,0.618,426.17896,above,854.98,871.8845,805.0,859.71
2013-12-15T00:00:00+00:00,0.786,460.40392,above,854.98,871.8845,805.0,859.71
2013-12-15T00:00:00+00:00,1.0,504.0,above,854.98,871.8845,805.0,859.71
2013-12-16T00:00:00+00:00,0.236,348.35792,above,860.33,864.0,650.9088,690.0
2013-12-16T00:00:00+00:00,0.382,378.10104,above,860.33,864.0,650.9088,690.0
2013-12-16T00:00:00+00:00,0.5,402.14,above,860.33,864.0,650.9088,690.0
2013-12-16T00:00:00+00:00,0.618,426.17896,above,860.33,864.0,650.9088,690.0
2013-12-16T00:00:00+00:00,0.786,460.40392,above,860.33,864.0,650.9088,690.0
2013-12-16T00:00:00+00:00,1.0,504.0,above,860.33,864.0,650.9088,690.0
2013-12-17T00:00:00+00:00,0.236,348.35792,above,690.0,751.0,613.0,675.0
2013-12-17T00:00:00+00:00,0.382,378.10104,above,690.0,751.0,613.0,675.0
2013-12-17T00:00:00+00:00,0.5,402.14,above,690.0,751.0,613.0,675.0
2013-12-17T00:00:00+00:00,0.618,426.17896,above,690.0,751.0,613.0,675.0
2013-12-17T00:00:00+00:00,0.786,460.40392,above,690.0,751.0,613.0,675.0
2013-12-17T00:00:00+00:00,1.0,504.0,above,690.0,751.0,613.0,675.0
2013-12-18T00:00:00+00:00,0.236,348.35792,above,675.0,679.038754,381.51,520.01
2013-12-18T00:00:00+00:00,0.382,378.10104,above,675.0,679.038754,381.51,520.01
2013-12-18T00:00:00+00:00,0.5,402.14,touch,675.0,679.038754,381.51,520.01
2013-12-18T00:00:00+00:00,0.618,426.17896,touch,675.0,679.038754,381.51,520.01
2013-12-18T00:00:00+00:00,0.786,460.40392,touch,675.0,679.038754,381.51,520.01
2013-12-18T00:00:00+00:00,1.0,504.0,touch,675.0,679.038754,381.51,520.01
2013-12-19T00:00:00+00:00,0.236,348.35792,above,519.74,700.0,491.0,684.99
2013-12-19T00:00:00+00:00,0.382,378.10104,above,519.74,700.0,491.0,684.99
2013-12-19T00:00:00+00:00,0.5,402.14,above,519.74,700.0,491.0,684.99
2013-12-19T00:00:00+00:00,0.618,426.17896,above,519.74,700.0,491.0,684.99
2013-12-19T00:00:00+00:00,0.786,460.40392,above,519.74,700.0,491.0,684.99
2013-12-19T00:00:00+00:00,1.0,504.0,touch,519.74,700.0,491.0,684.99
2013-12-20T00:00:00+00:00,0.236,348.35792,above,685.0,721.0,570.0,609.01
2013-12-20T00:00:00+00:00,0.382,378.10104,above,685.0,721.0,570.0,609.01
2013-12-20T00:00:00+00:00,0.5,402.14,above,685.0,721.0,570.0,609.01
2013-12-20T00:00:00+00:00,0.618,426.17896,above,685.0,721.0,570.0,609.01
2013-12-20T00:00:00+00:00,0.786,460.40392,above,685.0,721.0,570.0,609.01
2013-12-20T00:00:00+00:00,1.0,504.0,above,685.0,721.0,570.0,609.01
2013-12-21T00:00:00+00:00,0.236,348.35792,above,608.77,649.0,568.0,595.03
2013-12-21T00:00:00+00:00,0.382,378.10104,above,608.77,649.0,568.0,595.03
2013-12-21T00:00:00+00:00,0.5,402.14,above,608.77,649.0,568.0,595.03
2013-12-21T00:00:00+00:00,0.618,426.17896,above,608.77,649.0,568.0,595.03
2013-12-21T00:00:00+00:00,0.786,460.40392,above,608.77,649.0,568.0,595.03
2013-12-21T00:00:00+00:00,1.0,504.0,above,608.77,649.0,568.0,595.03
2013-12-22T00:00:00+00:00,0.236,348.35792,above,595.06,674.39,574.0123,614.999
2013-12-22T00:00:00+00:00,0.382,378.10104,above,595.06,674.39,574.0123,614.999
2013-12-22T00:00:00+00:00,0.5,402.14,above,595.06,674.39,574.0123,614.999
2013-12-22T00:00:00+00:00,0.618,426.17896,above,595.06,674.39,574.0123,614.999
2013-12-22T00:00:00+00:00,0.786,460.40392,above,595.06,674.39,574.0123,614.999
2013-12-22T00:00:00+00:00,1.0,504.0,above,595.06,674.39,574.0123,614.999
2013-12-23T00:00:00+00:00,0.236,348.35792,above,612.66,669.0,608.01,654.76
2013-12-23T00:00:00+00:00,0.382,378.10104,above,612.66,669.0,608.01,654.76
2013-12-23T00:00:00+00:00,0.5,402.14,above,612.66,669.0,608.01,654.76
2013-12-23T00:00:00+00:00,0.618,426.17896,above,612.66,669.0,608.01,654.76
2013-12-23T00:00:00+00:00,0.786,460.40392,above,612.66,669.0,608.01,654.76
2013-12-23T00:00:00+00:00,1.0,504.0,above,612.66,669.0,608.01,654.76
2013-12-24T00:00:00+00:00,0.236,348.35792,above,654.76,670.0,627.0,651.83
2013-12-24T00:00:00+00:00,0.382,378.10104,above,654.76,670.0,627.0,651.83
2013-12-24T00:00:00+00:00,0.5,402.14,above,654.76,670.0,627.0,651.83
2013-12-24T00:00:00+00:00,0.618,426.17896,above,654.76,670.0,627.0,651.83
2013-12-24T00:00:00+00:00,0.786,460.40392,above,654.76,670.0,627.0,651.83
2013-12-24T00:00:00+00:00,1.0,504.0,above,654.76,670.0,627.0,651.83
2013-12-25T00:00:00+00:00,0.236,348.35792,above,653.57,681.0,635.0,679.5
2013-12-25T00:00:00+00:00,0.382,378.10104,above,653.57,681.0,635.0,679.5
2013-12-25T00:00:00+00:00,0.5,402.14,above,653.57,681.0,635.0,679.5
2013-12-25T00:00:00+00:00,0.618,426.17896,above,653.57,681.0,635.0,679.5
2013-12-25T00:00:00+00:00,0.786,460.40392,above,653.57,681.0,635.0,679.5
2013-12-25T00:00:00+00:00,1.0,504.0,above,653.57,681.0,635.0,679.5
2013-12-26T00:00:00+00:00,0.236,348.35792,above,680.78,764.0,677.0,757.3889
2013-12-26T00:00:00+00:00,0.382,378.10104,above,680.78,764.0,677.0,757.3889
2013-12-26T00:00:00+00:00,0.5,402.14,above,680.78,764.0,677.0,757.3889
2013-12-26T00:00:00+00:00,0.618,426.17896,above,680.78,764.0,677.0,757.3889
2013-12-26T00:00:00+00:00,0.786,460.40392,above,680.78,764.0,677.0,757.3889
2013-12-26T00:00:00+00:00,1.0,504.0,above,680.78,764.0,677.0,757.3889
2013-12-27T00:00:00+00:00,0.236,348.35792,above,748.48,763.0,704.0123,720.61
2013-12-27T00:00:00+00:00,0.382,378.10104,above,748.48,763.0,704.0123,720.61
2013-12-27T00:00:00+00:00,0.5,402.14,above,748.48,763.0,704.0123,720.61
2013-12-27T00:00:00+00:00,0.618,426.17896,above,748.48,763.0,704.0123,720.61
2013-12-27T00:00:00+00:00,0.786,460.40392,above,748.48,763.0,704.0123,720.61
2013-12-27T00:00:00+00:00,1.0,504.0,above,748.48,763.0,704.0123,720.61
2013-12-28T00:00:00+00:00,0.236,348.35792,above,724.75,740.01,690.0,712.2
2013-12-28T00:00:00+00:00,0.382,378.10104,above,724.75,740.01,690.0,712.2
2013-12-28T00:00:00+00:00,0.5,402.14,above,724.75,740.01,690.0,712.2
2013-12-28T00:00:00+00:00,0.618,426.17896,above,724.75,740.01,690.0,712.2
2013-12-28T00:00:00+00:00,0.786,460.40392,above,724.75,740.01,690.0,712.2
2013-12-28T00:00:00+00:00,1.0,504.0,above,724.75,740.01,690.0,712.2
2013-12-29T00:00:00+00:00,0.236,348.35792,above,715.01,732.0,700.0123,728.3
2013-12-29T00:00:00+00:00,0.382,378.10104,above,715.01,732.0,700.0123,728.3
2013-12-29T00:00:00+00:00,0.5,402.14,above,715.01,732.0,700.0123,728.3
2013-12-29T00:00:00+00:00,0.618,426.17896,above,715.01,732.0,700.0123,728.3
2013-12-29T00:00:00+00:00,0.786,460.40392,above,715.01,732.0,700.0123,728.3
2013-12-29T00:00:00+00:00,1.0,504.0,above,715.01,732.0,700.0123,728.3
2013-12-30T00:00:00+00:00,0.236,348.35792,above,726.82,740.62618,724.73,736.5
2013-12-30T00:00:00+00:00,0.382,378.10104,above,726.82,740.62618,724.73,736.5
2013-12-30T00:00:00+00:00,0.5,402.14,above,726.82,740.62618,724.73,736.5
2013-12-30T00:00:00+00:00,0.618,426.17896,above,726.82,740.62618,724.73,736.5
2013-12-30T00:00:00+00:00,0.786,460.40392,above,726.82,740.62618,724.73,736.5
2013-12-30T00:00:00+00:00,1.0,504.0,above,726.82,740.62618,724.73,736.5
2013-12-31T00:00:00+00:00,0.236,348.35792,above,735.5,740.0,710.02,729.99
2013-12-31T00:00:00+00:00,0.382,378.10104,above,735.5,740.0,710.02,729.99
2013-12-31T00:00:00+00:00,0.5,402.14,above,735.5,740.0,710.02,729.99
2013-12-31T00:00:00+00:00,0.618,426.17896,above,735.5,740.0,710.02,729.99
2013-12-31T00:00:00+00:00,0.786,460.40392,above,735.5,740.0,710.02,729.99
2013-12-31T00:00:00+00:00,1.0,504.0,above,735.5,740.0,710.02,729.99
2014-01-01T00:00:00+00:00,0.236,348.35792,above,730.24,757.0,730.24,754.22
2014-01-01T00:00:00+00:00,0.382,378.10104,above,730.24,757.0,730.24,754.22
2014-01-01T00:00:00+00:00,0.5,402.14,above,730.24,757.0,730.24,754.22
2014-01-01T00:00:00+00:00,0.618,426.17896,above,730.24,757.0,730.24,754.22
2014-01-01T00:00:00+00:00,0.786,460.40392,above,730.24,757.0,730.24,754.22
2014-01-01T00:00:00+00:00,1.0,504.0,above,730.24,757.0,730.24,754.22
2014-01-02T00:00:00+00:00,0.236,348.35792,above,751.88,800.0,742.52,784.34
2014-01-02T00:00:00+00:00,0.382,378.10104,above,751.88,800.0,742.52,784.34
2014-01-02T00:00:00+00:00,0.5,402.14,above,751.88,800.0,742.52,784.34
2014-01-02T00:00:00+00:00,0.618,426.17896,above,751.88,800.0,742.52,784.34
2014-01-02T00:00:00+00:00,0.786,460.40392,above,751.88,800.0,742.52,784.34
2014-01-02T00:00:00+00:00,1.0,504.0,above,751.88,800.0,742.52,784.34
2014-01-03T00:00:00+00:00,0.236,348.35792,above,784.12,818.99,768.0,807.0
2014-01-03T00:00:00+00:00,0.382,378.10104,above,784.12,818.99,768.0,807.0
2014-01-03T00:00:00+00:00,0.5,402.14,above,784.12,818.99,768.0,807.0
2014-01-03T00:00:00+00:00,0.618,426.17896,above,784.12,818.99,768.0,807.0
2014-01-03T00:00:00+00:00,0.786,460.40392,above,784.12,818.99,768.0,807.0
2014-01-03T00:00:00+00:00,1.0,504.0,above,784.12,818.99,768.0,807.0
2014-01-04T00:00:00+00:00,0.236,348.35792,above,808.5,830.4,791.04,829.0
2014-01-04T00:00:00+00:00,0.382,378.10104,above,808.5,830.4,791.04,829.0
2014-01-04T00:00:00+00:00,0.5,402.14,above,808.5,830.4,791.04,829.0
2014-01-04T00:00:00+00:00,0.618,426.17896,above,808.5,830.4,791.04,829.0
2014-01-04T00:00:00+00:00,0.786,460.40392,above,808.5,830.4,791.04,829.0
2014-01-04T00:00:00+00:00,1.0,504.0,above,808.5,830.4,791.04,829.0
2014-01-05T00:00:00+00:00,0.236,348.35792,above,829.9,939.8,825.0,905.36
2014-01-05T00:00:00+00:00,0.382,378.10104,above,829.9,939.8,825.0,905.36
2014-01-05T00:00:00+00:00,0.5,402.14,above,829.9,939.8,825.0,905.36
2014-01-05T00:00:00+00:00,0.618,426.17896,above,829.9,939.8,825.0,905.36
2014-01-05T00:00:00+00:00,0.786,460.40392,above,829.9,939.8,825.0,905.36
2014-01-05T00:00:00+00:00,1.0,504.0,above,829.9,939.8,825.0,905.36
2014-01-06T00:00:00+00:00,0.236,348.35792,above,905.0,995.0,875.181,919.24
2014-01-06T00:00:00+00:00,0.382,378.10104,above,905.0,995.0,875.181,919.24
2014-01-06T00:00:00+00:00,0.5,402.14,above,905.0,995.0,875.181,919.24
2014-01-06T00:00:00+00:00,0.618,426.17896,above,905.0,995.0,875.181,919.24
2014-01-06T00:00:00+00:00,0.786,460.40392,above,905.0,995.0,875.181,919.24
2014-01-06T00:00:00+00:00,1.0,504.0,above,905.0,995.0,875.181,919.24
2014-01-07T00:00:00+00:00,0.236,348.35792,above,915.7,943.15,781.0,781.0
2014-01-07T00:00:00+00:00,0.382,378.10104,above,915.7,943.15,781.0,781.0
2014-01-07T00:00:00+00:00,0.5,402.14,above,915.7,943.15,781.0,781.0
2014-01-07T00:00:00+00:00,0.618,426.17896,above,915.7,943.15,781.0,781.0
2014-01-07T00:00:00+00:00,0.786,460.40392,above,915.7,943.15,781.0,781.0
2014-01-07T00:00:00+00:00,1.0,504.0,above,915.7,943.15,781.0,781.0
2014-01-08T00:00:00+00:00,0.236,348.35792,above,785.01,849.0,765.0,824.89
2014-01-08T00:00:00+00:00,0.382,378.10104,above,785.01,849.0,765.0,824.89
2014-01-08T00:00:00+00:00,0.5,402.14,above,785.01,849.0,765.0,824.89
2014-01-08T00:00:00+00:00,0.618,426.17896,above,785.01,849.0,765.0,824.89
2014-01-08T00:00:00+00:00,0.786,460.40392,above,785.01,849.0,765.0,824.89
2014-01-08T00:00:00+00:00,1.0,504.0,above,785.01,849.0,765.0,824.89
2014-01-09T00:00:00+00:00,0.236,348.35792,above,824.89,846.35,779.99,826.2
2014-01-09T00:00:00+00:00,0.382,378.10104,above,824.89,846.35,779.99,826.2
2014-01-09T00:00:00+00:00,0.5,402.14,above,824.89,846.35,779.99,826.2
2014-01-09T00:00:00+00:00,0.618,426.17896,above,824.89,846.35,779.99,826.2
2014-01-09T00:00:00+00:00,0.786,460.40392,above,824.89,846.35,779.99,826.2
2014-01-09T00:00:00+00:00,1.0,504.0,above,824.89,846.35,779.99,826.2
2014-01-10T00:00:00+00:00,0.236,348.35792,above,825.5,860.64,799.98,853.02
2014-01-10T00:00:00+00:00,0.382,378.10104,above,825.5,860.64,799.98,853.02
2014-01-10T00:00:00+00:00,0.5,402.14,above,825.5,860.64,799.98,853.02
2014-01-10T00:00:00+00:00,0.618,426.17896,above,825.5,860.64,799.98,853.02
2014-01-10T00:00:00+00:00,0.786,460.40392,above,825.5,860.64,799.98,853.02
2014-01-10T00:00:00+00:00,1.0,504.0,above,825.5,860.64,799.98,853.02
2014-01-11T00:00:00+00:00,0.236,348.35792,above,850.0,915.0,848.0,896.59
2014-01-11T00:00:00+00:00,0.382,378.10104,above,850.0,915.0,848.0,896.59
2014-01-11T00:00:00+00:00,0.5,402.14,above,850.0,915.0,848.0,896.59
2014-01-11T00:00:00+00:00,0.618,426.17896,above,850.0,915.0,848.0,896.59
2014-01-11T00:00:00+00:00,0.786,460.40392,above,850.0,915.0,848.0,896.59
2014-01-11T00:00:00+00:00,1.0,504.0,above,850.0,915.0,848.0,896.59
2014-01-12T00:00:00+00:00,0.236,348.35792,above,898.5,906.0,824.45143,842.1
2014-01-12T00:00:00+00:00,0.382,378.10104,above,898.5,906.0,824.45143,842.1
2014-01-12T00:00:00+00:00,0.5,402.14,above,898.5,906.0,824.45143,842.1
2014-01-12T00:00:00+00:00,0.618,426.17896,above,898.5,906.0,824.45143,842.1
2014-01-12T00:00:00+00:00,0.786,460.40392,above,898.5,906.0,824.45143,842.1
2014-01-12T00:00:00+00:00,1.0,504.0,above,898.5,906.0,824.45143,842.1
2014-01-13T00:00:00+00:00,0.236,348.35792,above,842.01,844.68,784.0,824.5
2014-01-13T00:00:00+00:00,0.382,378.10104,above,842.01,844.68,784.0,824.5
2014-01-13T00:00:00+00:00,0.5,402.14,above,842.01,844.68,784.0,824.5
2014-01-13T00:00:00+00:00,0.618,426.17896,above,842.01,844.68,784.0,824.5
2014-01-13T00:00:00+00:00,0.786,460.40392,above,842.01,844.68,784.0,824.5
2014-01-13T00:00:00+00:00,1.0,504.0,above,842.01,844.68,784.0,824.5
2014-01-14T00:00:00+00:00,0.236,348.35792,above,823.17,836.99,802.3,816.0
2014-01-14T00:00:00+00:00,0.382,378.10104,above,823.17,836.99,802.3,816.0
2014-01-14T00:00:00+00:00,0.5,402.14,above,823.17,836.99,802.3,816.0
2014-01-14T00:00:00+00:00,0.618,426.17896,above,823.17,836.99,802.3,816.0
2014-01-14T00:00:00+00:00,0.786,460.40392,above,823.17,836.99,802.3,816.0
2014-01-14T00:00:00+00:00,1.0,504.0,above,823.17,836.99,802.3,816.0
2014-01-15T00:00:00+00:00,0.236,348.35792,above,816.0,850.25,811.25,842.111
2014-01-15T00:00:00+00:00,0.382,378.10104,above,816.0,850.25,811.25,842.111
2014-01-15T00:00:00+00:00,0.5,402.14,above,816.0,850.25,811.25,842.111
2014-01-15T00:00:00+00:00,0.618,426.17896,above,816.0,850.25,811.25,842.111
2014-01-15T00:00:00+00:00,0.786,460.40392,above,816.0,850.25,811.25,842.111
2014-01-15T00:00:00+00:00,1.0,504.0,above,816.0,850.25,811.25,842.111
2014-01-16T00:00:00+00:00,0.236,348.35792,above,842.101,847.68,812.48,812.48
2014-01-16T00:00:00+00:00,0.382,378.10104,above,842.101,847.68,812.48,812.48
2014-01-16T00:00:00+00:00,0.5,402.14,above,842.101,847.68,812.48,812.48
2014-01-16T00:00:00+00:00,0.618,426.17896,above,842.101,847.68,812.48,812.48
2014-01-16T00:00:00+00:00,0.786,460.40392,above,842.101,847.68,812.48,812.48
2014-01-16T00:00:00+00:00,1.0,504.0,above,842.101,847.68,812.48,812.48
2014-01-17T00:00:00+00:00,0.236,348.35792,above,812.48,820.22,765.03,800.0
2014-01-17T00:00:00+00:00,0.382,378.10104,above,812.48,820.22,765.03,800.0
2014-01-17T00:00:00+00:00,0.5,402.14,above,812.48,820.22,765.03,800.0
2014-01-17T00:00:00+00:00,0.618,426.17896,above,812.48,820.22,765.03,800.0
2014-01-17T00:00:00+00:00,0.786,460.40392,above,812.48,820.22,765.03,800.0
2014-01-17T00:00:00+00:00,1.0,504.0,above,812.48,820.22,765.03,800.0
2014-01-18T00:00:00+00:00,0.236,348.35792,above,798.99,820.0,794.93,811.22
2014-01-18T00:00:00+00:00,0.382,378.10104,above,798.99,820.0,794.93,811.22
2014-01-18T00:00:00+00:00,0.5,402.14,above,798.99,820.0,794.93,811.22
2014-01-18T00:00:00+00:00,0.618,426.17896,above,798.99,820.0,794.93,811.22
2014-01-18T00:00:00+00:00,0.786,460.40392,above,798.99,820.0,794.93,811.22
2014-01-18T00:00:00+00:00,1.0,504.0,above,798.99,820.0,794.93,811.22
2014-01-19T00:00:00+00:00,0.236,348.35792,above,811.2,842.0,794.41,841.11
2014-01-19T00:00:00+00:00,0.382,378.10104,above,811.2,842.0,794.41,841.11
2014-01-19T00:00:00+00:00,0.5,402.14,above,811.2,842.0,794.41,841.11
2014-01-19T00:00:00+00:00,0.618,426.17896,above,811.2,842.0,794.41,841.11
2014-01-19T00:00:00+00:00,0.786,460.40392,above,811.2,842.0,794.41,841.11
2014-01-19T00:00:00+00:00,1.0,504.0,above,811.2,842.0,794.41,841.11
2014-01-20T00:00:00+00:00,0.236,348.35792,above,842.07,844.99,815.01,827.11
2014-01-20T00:00:00+00:00,0.382,378.10104,above,842.07,844.99,815.01,827.11
2014-01-20T00:00:00+00:00,0.5,402.14,above,842.07,844.99,815.01,827.11
2014-01-20T00:00:00+00:00,0.618,426.17896,above,842.07,844.99,815.01,827.11
