rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
10,LOW SAMPLE,rejection_candidate,5,touch,0.236,4h,3,0.014076,0.007757,15,-0.005397,1.0,0.0,6.333333,0.101515,13.666667,2.747616,19.5564,1206.312,0.816829
1,LOW SAMPLE,rejection_candidate,10,touch,0.5,4h,2,0.044941,0.0033,11,-0.00337,1.0,0.0,1.5,0.01,20,2.342084,3.671773,1491.0,1.019333
2,LOW SAMPLE,rejection_candidate,10,touch,0.618,4h,2,0.037065,0.008901,1,-0.019702,1.0,0.5,3,0.04,20,2.374972,4.268276,1094.645,0.97207
3,LOW SAMPLE,rejection_candidate,10,below,0.5,4h,1,0.030392,0.005702,0,-0.021844,1.0,0.0,1,0.0,20,0.064654,161.816327,705.5,0.438723
4,LOW SAMPLE,rejection_candidate,10,below,0.618,4h,1,0.030392,0.005702,0,-0.021844,1.0,0.0,1,0.0,20,0.064654,161.816327,647.52,0.36222
5,LOW SAMPLE,rejection_candidate,10,above,0.382,4h,2,0.028034,0.019568,4,0.011836,0.5,1.0,6,0.05,7,1.297211,10.039773,1057.982,0.40513
6,LOW SAMPLE,rejection_candidate,10,touch,0.236,4h,3,0.027952,0.014178,15,-0.002948,0.3333,0.6667,6.333333,0.101515,13.666667,2.747616,19.5564,1206.312,0.816829
7,LOW SAMPLE,rejection_candidate,10,touch,0.382,4h,2,0.027133,0.007307,19.5,0.007683,1.0,0.5,2.5,0.02,13.5,1.612465,8.852475,634.376,0.263321
8,LOW SAMPLE,rejection_candidate,10,above,0.786,4h,1,0.026699,0.003586,0,0.024927,1.0,0.0,0,0.0,20,2.452389,4.228266,1310.29,0.722024
9,LOW SAMPLE,rejection_candidate,10,cross,0.236,4h,2,0.025656,0.002547,19,-0.01213,1.0,0.0,4,0.01,11.5,0.833508,11.917401,743.248,0.028672
10,LOW SAMPLE,rejection_candidate,10,touch,1,4h,2,0.015938,0.019663,25,0.002905,1.0,0.0,10.5,0.12,20,2.998838,2.958965,2955.0,1.12162
1,LOW SAMPLE,rejection_candidate,20,below,0.5,4h,1,0.066395,0.005702,0,-0.052545,1.0,0.0,1,0.0,20,0.064654,161.816327,705.5,0.438723
2,LOW SAMPLE,rejection_candidate,20,below,0.618,4h,1,0.066395,0.005702,0,-0.052545,1.0,0.0,1,0.0,20,0.064654,161.816327,647.52,0.36222
3,LOW SAMPLE,rejection_candidate,20,touch,0.5,4h,2,0.050046,0.0033,11,-0.007198,1.0,0.0,1.5,0.01,20,2.342084,3.671773,1491.0,1.019333
4,LOW SAMPLE,rejection_candidate,20,above,0.786,4h,1,0.047869,0.003586,0,0.034122,1.0,0.0,0,0.0,20,2.452389,4.228266,1310.29,0.722024
5,LOW SAMPLE,rejection_candidate,20,touch,0.618,4h,2,0.045276,0.008901,1,-0.006252,1.0,0.5,3,0.04,20,2.374972,4.268276,1094.645,0.97207
6,LOW SAMPLE,rejection_candidate,20,above,0.382,4h,2,0.037822,0.019568,4,0.023121,1.0,1.0,6,0.05,7,1.297211,10.039773,1057.982,0.40513
7,LOW SAMPLE,rejection_candidate,20,touch,0.382,4h,2,0.037719,0.013845,19.5,0.026051,0.5,0.5,2.5,0.02,13.5,1.612465,8.852475,634.376,0.263321
8,LOW SAMPLE,rejection_candidate,20,cross,0.236,4h,2,0.037225,0.015379,19,-0.017484,0.5,0.5,4,0.01,11.5,0.833508,11.917401,743.248,0.028672
9,LOW SAMPLE,rejection_candidate,20,touch,0.236,4h,3,0.035498,0.018686,15,-0.017839,0.6667,0.6667,6.333333,0.101515,13.666667,2.747616,19.5564,1206.312,0.816829
10,LOW SAMPLE,rejection_candidate,20,touch,1,4h,2,0.015938,0.029073,25,0.018454,0.5,1.0,10.5,0.12,20,2.998838,2.958965,2955.0,1.12162
1,LOW SAMPLE,rejection_candidate,50,below,0.5,4h,1,0.148598,0.005702,0,-0.141441,1.0,0.0,1,0.0,20,0.064654,161.816327,705.5,0.438723
2,LOW SAMPLE,rejection_candidate,50,below,0.618,4h,1,0.148598,0.005702,0,-0.141441,1.0,0.0,1,0.0,20,0.064654,161.816327,647.52,0.36222
3,LOW SAMPLE,rejection_candidate,50,touch,0.618,4h,2,0.126161,0.008901,1,-0.046763,1.0,0.5,3,0.04,20,2.374972,4.268276,1094.645,0.97207
4,LOW SAMPLE,rejection_candidate,50,touch,0.236,4h,3,0.117593,0.018896,15,-0.103624,0.6667,0.6667,6.333333,0.101515,13.666667,2.747616,19.5564,1206.312,0.816829
5,LOW SAMPLE,rejection_candidate,50,touch,0.5,4h,2,0.105456,0.015762,11,-0.087788,0.5,0.5,1.5,0.01,20,2.342084,3.671773,1491.0,1.019333
6,LOW SAMPLE,rejection_candidate,50,above,0.786,4h,1,0.095737,0.003586,0,0.052261,1.0,0.0,0,0.0,20,2.452389,4.228266,1310.29,0.722024
7,LOW SAMPLE,rejection_candidate,50,touch,0.382,4h,2,0.061652,0.038993,19.5,0.044144,0.5,0.5,2.5,0.02,13.5,1.612465,8.852475,634.376,0.263321
8,LOW SAMPLE,rejection_candidate,50,above,0.382,4h,2,0.050028,0.019568,4,0.02275,1.0,1.0,6,0.05,7,1.297211,10.039773,1057.982,0.40513
9,LOW SAMPLE,rejection_candidate,50,cross,0.236,4h,2,0.046818,0.038505,19,-0.062799,0.5,0.5,4,0.01,11.5,0.833508,11.917401,743.248,0.028672
10,LOW SAMPLE,rejection_candidate,50,touch,1,4h,2,0.015938,0.062539,25,0.046855,0.0,1.0,10.5,0.12,20,2.998838,2.958965,2955.0,1.12162
