rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
15,ok,rejection_candidate,10,touch,0.382,1d,48,0.192459,0.066127,14,0.024909,0.875,0.3125,5.666667,0.093667,11.270833,2.443551,37.71582,132.61034,0.405892
16,ok,rejection_candidate,10,touch,0.786,1d,28,0.189238,0.066531,13.035714,-0.067794,0.8929,0.25,4.678571,0.067143,13.714286,2.127013,25.721209,43.041668,0.418878
17,ok,rejection_candidate,10,below,1,1d,5,0.187512,0.027101,2.6,-0.070878,1.0,0.2,3.4,0.048,11.2,2.598387,7.081032,36.392,0.331253
18,ok,rejection_candidate,10,above,1,1d,9,0.173698,0.07238,12.222222,0.027473,0.8889,0.3333,4,0.06,16.777778,3.574882,9.774346,66.003333,0.63075
19,ok,rejection_candidate,10,below,0.5,1d,6,0.172736,0.030233,2.166667,-0.091485,1.0,0.1667,3.5,0.05,8.5,1.55391,7.589964,215.935833,0.349169
20,ok,rejection_candidate,10,below,0.382,1d,11,0.162623,0.050497,10,-0.062738,0.9091,0.3636,5.818182,0.069091,13.090909,2.05439,8.223467,31.315427,0.3986
21,ok,rejection_candidate,10,above,0.382,1d,10,0.159073,0.113254,15.8,0.077233,0.9,0.5,4.4,0.054333,12.7,2.889311,3.800715,269.99002,0.460855
22,ok,rejection_candidate,10,above,0.5,1d,6,0.13639,0.039665,12.5,0.089739,1.0,0.0,2,0.023333,13.833333,2.019469,11.902169,514.98,0.57587
23,LOW SAMPLE,rejection_candidate,10,cross,1,1d,1,0.106904,0.042518,36,0.049499,1.0,1.0,7,0.08,20,4.751198,1.918784,31.8,0.056609
24,LOW SAMPLE,rejection_candidate,10,cross,0.786,1d,2,0.094431,0.016949,14,0.005521,0.0,1.0,21.5,0.39,19,1.596307,6.501562,22.15795,0.023579
1,ok,rejection_candidate,20,above,0.618,1d,9,0.47977,0.095317,6.444444,0.244886,0.7778,0.3333,2.111111,0.027234,12.111111,2.78111,4.635597,358.034889,0.274013
2,ok,rejection_candidate,20,above,0.786,1d,9,0.452044,0.113557,14.555556,0.245929,0.6667,0.4444,3,0.043003,13.777778,2.996766,5.069793,366.666644,0.467359
3,ok,rejection_candidate,20,cross,0.382,1d,11,0.449593,0.058324,2.272727,0.037959,0.9091,0.1818,4.181818,0.069394,6.181818,2.750786,10.245558,112.7011,0.077903
4,ok,rejection_candidate,20,touch,1,1d,20,0.355624,0.072257,9.6,0.109948,0.9,0.25,2.8,0.04,14.15,3.39057,21.797306,40.605,0.485554
5,ok,rejection_candidate,20,touch,0.236,1d,35,0.323923,0.086294,10.571429,0.055875,0.8571,0.2,4.285714,0.064,13.942857,1.9085,25.493642,89.275177,0.498104
6,ok,rejection_candidate,20,cross,0.5,1d,13,0.319729,0.101406,14.307692,0.053173,0.6154,0.5385,9.538462,0.153846,8.769231,2.187619,6.013347,27.689138,0.038469
7,ok,rejection_candidate,20,touch,0.5,1d,43,0.312248,0.120102,12.790698,0.029009,0.7907,0.3256,5.488372,0.084186,12.651163,2.718072,32.8932,50.746053,0.355039
8,ok,rejection_candidate,20,cross,0.618,1d,7,0.308431,0.106566,7.428571,0.059358,0.8571,0.4286,5,0.065714,16.142857,2.080089,13.3363,75.949157,0.0243
9,ok,rejection_candidate,20,touch,0.618,1d,49,0.297962,0.082687,8.836735,0.061864,0.7959,0.4082,4.469388,0.053985,12.204082,2.062359,30.941858,104.393291,0.351937
10,ok,rejection_candidate,20,below,0.786,1d,8,0.28793,0.030451,5.25,-0.186082,0.75,0.25,5.625,0.14,10.375,2.922067,4.677539,43.006937,0.429394
11,ok,rejection_candidate,20,cross,0.236,1d,7,0.266479,0.18216,21.285714,0.063535,0.5714,0.7143,4,0.055238,7.714286,2.105774,15.568627,113.919629,0.045217
12,ok,rejection_candidate,20,above,0.236,1d,13,0.255253,0.111983,14.538462,0.07184,0.6154,0.6154,3.923077,0.075385,12.461538,1.507563,49.455472,30.428415,0.409826
13,ok,rejection_candidate,20,below,0.618,1d,9,0.251012,0.076168,8.222222,-0.097971,0.6667,0.6667,7.222222,0.117778,12.222222,3.078856,5.223184,43.542078,0.324537
14,ok,rejection_candidate,20,below,0.236,1d,8,0.2476,0.03695,2.75,-0.162834,0.875,0.375,4.5,0.0825,11.375,2.142141,7.29372,175.756275,0.280834
15,ok,rejection_candidate,20,touch,0.382,1d,48,0.245096,0.094553,14,0.003224,0.7917,0.4583,5.666667,0.093667,11.270833,2.443551,37.71582,132.61034,0.405892
16,ok,rejection_candidate,20,below,1,1d,5,0.242418,0.063558,2.6,-0.133296,1.0,0.4,3.4,0.048,11.2,2.598387,7.081032,36.392,0.331253
17,ok,rejection_candidate,20,above,0.5,1d,6,0.241067,0.127464,12.5,0.062154,0.6667,0.3333,2,0.023333,13.833333,2.019469,11.902169,514.98,0.57587
18,ok,rejection_candidate,20,below,0.5,1d,6,0.235007,0.060614,2.166667,-0.13776,1.0,0.3333,3.5,0.05,8.5,1.55391,7.589964,215.935833,0.349169
19,ok,rejection_candidate,20,touch,0.786,1d,28,0.228682,0.087835,13.035714,0.003797,0.7857,0.3214,4.678571,0.067143,13.714286,2.127013,25.721209,43.041668,0.418878
20,ok,rejection_candidate,20,above,1,1d,9,0.218497,0.104099,12.222222,0.059575,0.8889,0.3333,4,0.06,16.777778,3.574882,9.774346,66.003333,0.63075
21,ok,rejection_candidate,20,below,0.382,1d,11,0.216569,0.108269,10,-0.056243,0.8182,0.5455,5.818182,0.069091,13.090909,2.05439,8.223467,31.315427,0.3986
22,ok,rejection_candidate,20,above,0.382,1d,10,0.212693,0.172521,15.8,0.045872,0.7,0.7,4.4,0.054333,12.7,2.889311,3.800715,269.99002,0.460855
23,LOW SAMPLE,rejection_candidate,20,cross,1,1d,1,0.118171,0.316169,36,-0.276052,0.0,1.0,7,0.08,20,4.751198,1.918784,31.8,0.056609
24,LOW SAMPLE,rejection_candidate,20,cross,0.786,1d,2,0.094431,0.146086,14,0.019048,0.0,1.0,21.5,0.39,19,1.596307,6.501562,22.15795,0.023579
1,ok,rejection_candidate,50,cross,0.618,1d,7,0.792243,0.155454,7.428571,0.068109,0.7143,0.7143,5,0.065714,16.142857,2.080089,13.3363,75.949157,0.0243
2,ok,rejection_candidate,50,above,0.618,1d,9,0.757737,0.161666,6.444444,0.358494,0.6667,0.5556,2.111111,0.027234,12.111111,2.78111,4.635597,358.034889,0.274013
3,ok,rejection_candidate,50,touch,1,1d,20,0.721395,0.152715,9.6,0.084044,0.65,0.4,2.8,0.04,14.15,3.39057,21.797306,40.605,0.485554
4,ok,rejection_candidate,50,above,0.786,1d,9,0.715947,0.233547,14.555556,0.095983,0.5556,0.6667,3,0.043003,13.777778,2.996766,5.069793,366.666644,0.467359
5,ok,rejection_candidate,50,cross,0.382,1d,11,0.637162,0.061773,2.272727,-0.000783,0.9091,0.2727,4.181818,0.069394,6.181818,2.750786,10.245558,112.7011,0.077903
6,ok,rejection_candidate,50,touch,0.618,1d,49,0.632545,0.147748,8.836735,0.152669,0.7551,0.5306,4.469388,0.053985,12.204082,2.062359,30.941858,104.393291,0.351937
7,ok,rejection_candidate,50,above,0.236,1d,13,0.624357,0.215182,14.538462,0.273587,0.5385,0.7692,3.923077,0.075385,12.461538,1.507563,49.455472,30.428415,0.409826
8,ok,rejection_candidate,50,cross,0.5,1d,13,0.525928,0.23014,14.307692,0.01686,0.7692,0.7692,9.538462,0.153846,8.769231,2.187619,6.013347,27.689138,0.038469
9,ok,rejection_candidate,50,touch,0.5,1d,43,0.518669,0.20054,12.790698,-0.017532,0.5814,0.5581,5.488372,0.084186,12.651163,2.718072,32.8932,50.746053,0.355039
10,ok,rejection_candidate,50,touch,0.236,1d,35,0.516442,0.259997,10.571429,0.049689,0.6286,0.5143,4.285714,0.064,13.942857,1.9085,25.493642,89.275177,0.498104
11,ok,rejection_candidate,50,above,0.5,1d,6,0.501757,0.159934,12.5,0.254461,0.6667,0.3333,2,0.023333,13.833333,2.019469,11.902169,514.98,0.57587
12,ok,rejection_candidate,50,above,1,1d,9,0.493437,0.261877,12.222222,0.107798,0.5556,0.7778,4,0.06,16.777778,3.574882,9.774346,66.003333,0.63075
13,ok,rejection_candidate,50,cross,0.236,1d,7,0.430074,0.414211,21.285714,0.034973,0.4286,0.8571,4,0.055238,7.714286,2.105774,15.568627,113.919629,0.045217
14,ok,rejection_candidate,50,touch,0.786,1d,28,0.427088,0.304985,13.035714,0.087328,0.5714,0.6071,4.678571,0.067143,13.714286,2.127013,25.721209,43.041668,0.418878
15,ok,rejection_candidate,50,below,0.786,1d,8,0.423078,0.063713,5.25,-0.249897,1.0,0.25,5.625,0.14,10.375,2.922067,4.677539,43.006937,0.429394
16,ok,rejection_candidate,50,below,0.618,1d,9,0.421844,0.177031,8.222222,-0.209388,0.7778,0.8889,7.222222,0.117778,12.222222,3.078856,5.223184,43.542078,0.324537
17,ok,rejection_candidate,50,touch,0.382,1d,48,0.39482,0.230658,14,-0.042294,0.5625,0.6875,5.666667,0.093667,11.270833,2.443551,37.71582,132.61034,0.405892
18,ok,rejection_candidate,50,below,0.236,1d,8,0.362581,0.053581,2.75,-0.278637,1.0,0.375,4.5,0.0825,11.375,2.142141,7.29372,175.756275,0.280834
19,ok,rejection_candidate,50,below,1,1d,5,0.353905,0.090431,2.6,-0.195921,0.8,0.6,3.4,0.048,11.2,2.598387,7.081032,36.392,0.331253
20,ok,rejection_candidate,50,below,0.5,1d,6,0.34306,0.083008,2.166667,-0.204438,0.8333,0.5,3.5,0.05,8.5,1.55391,7.589964,215.935833,0.349169
21,ok,rejection_candidate,50,above,0.382,1d,10,0.301991,0.248966,15.8,-0.089708,0.4,0.8,4.4,0.054333,12.7,2.889311,3.800715,269.99002,0.460855
22,ok,rejection_candidate,50,below,0.382,1d,11,0.300787,0.347888,10,0.126064,0.5455,0.7273,5.818182,0.069091,13.090909,2.05439,8.223467,31.315427,0.3986
23,LOW SAMPLE,rejection_candidate,50,cross,1,1d,1,0.118171,0.381918,36,-0.155628,0.0,1.0,7,0.08,20,4.751198,1.918784,31.8,0.056609
24,LOW SAMPLE,rejection_candidate,50,cross,0.786,1d,2,0.11703,0.146086,14,0.06912,0.0,1.0,21.5,0.39,19,1.596307,6.501562,22.15795,0.023579
