rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
5,LOW SAMPLE,reaction_candidate,5,cross,0.786,4h,2,0.035736,0.035736,30,0.007571,0.5,1.0,9,0.08,12,3.540216,2.977698,606.42781,0.251248
6,LOW SAMPLE,reaction_candidate,5,above,0.786,4h,2,0.034103,0.034103,12.5,-0.008686,1.0,0.5,9,0.13,12,1.842637,4.740154,5.27359,1.088084
7,LOW SAMPLE,reaction_candidate,5,below,0.786,4h,1,0.032468,0.032468,47,0.010626,0.0,1.0,3,0.04,20,2.105935,4.501155,1.62238,0.472926
8,LOW SAMPLE,reaction_candidate,5,above,0.382,4h,3,0.02882,0.02882,14.333333,0.011972,1.0,0.3333,10.666667,0.146667,8.666667,1.592205,58.111511,858.925907,0.465102
9,ok,reaction_candidate,5,touch,0.382,4h,18,0.027443,0.027443,19.222222,-0.005139,0.6667,0.5556,8.833333,0.11,13.611111,2.265975,25.952912,906.86346,0.611649
10,ok,reaction_candidate,5,touch,1,4h,11,0.026357,0.026357,16.818182,0.000458,0.8182,0.3636,8.545455,0.118219,15.272727,2.711619,15.447107,1402.983636,0.689565
11,ok,reaction_candidate,5,above,0.5,4h,5,0.025779,0.025779,16.8,-0.004182,1.0,0.4,12,0.168,13.4,2.686149,10.844579,615.005,0.855196
12,LOW SAMPLE,reaction_candidate,5,above,0.236,4h,4,0.023532,0.023532,22,-0.011903,0.75,0.75,5.25,0.065,12.5,2.778487,4.54596,726.18466,1.230763
13,LOW SAMPLE,reaction_candidate,5,above,0.618,4h,2,0.023306,0.023306,37,-0.014892,0.5,0.5,11,0.18,12,2.021444,5.695244,567.90533,0.521002
14,ok,reaction_candidate,5,touch,0.618,4h,10,0.021926,0.021926,17.2,-0.00371,0.5,0.7,9.1,0.12,15.7,2.465096,54.391103,751.98984,0.253393
15,LOW SAMPLE,reaction_candidate,5,below,0.618,4h,1,0.0217,0.0217,1,0.004661,1.0,0.0,6,0.06383,5,3.383676,2.362307,2.24094,0.707968
16,LOW SAMPLE,reaction_candidate,5,below,0.5,4h,4,0.021211,0.021211,11.5,0.007919,0.75,0.5,7.75,0.161098,10,3.209272,2.904888,1186.1575,1.047189
17,LOW SAMPLE,reaction_candidate,5,touch,0.786,4h,3,0.020413,0.020413,8.333333,-0.003476,0.6667,0.6667,14,0.173333,20,3.664343,2.405814,1592.152,0.617238
18,ok,reaction_candidate,5,touch,0.5,4h,10,0.020177,0.020177,17.7,0.001675,0.7,0.5,10.9,0.136,13.5,2.36839,7.980149,1248.1535,0.544384
19,LOW SAMPLE,reaction_candidate,5,cross,0.236,4h,3,0.019783,0.019783,35.333333,0.002441,0.6667,1.0,10.666667,0.153333,15.333333,2.00791,6.729295,1723.948,0.170965
20,LOW SAMPLE,reaction_candidate,5,below,0.382,4h,3,0.019439,0.019439,14,0.004936,1.0,0.3333,11.666667,0.113333,18.333333,1.022362,11.325554,664.997647,0.588116
21,LOW SAMPLE,reaction_candidate,5,below,1,4h,3,0.013802,0.013802,17,0.004371,1.0,0.0,6.333333,0.073333,14.333333,2.69479,6.324895,1401.423333,0.568576
22,LOW SAMPLE,reaction_candidate,5,cross,0.382,4h,1,0.011875,0.011875,43,0.00191,1.0,1.0,10,0.12,7,3.85444,2.689674,1109.076,0.117229
23,LOW SAMPLE,reaction_candidate,5,cross,0.5,4h,1,0.007196,0.007196,50,0.003987,0.0,0.0,5,0.2,5,1.289579,7.184096,2196.0,0.309752
1,LOW SAMPLE,reaction_candidate,10,below,0.382,4h,3,0.060622,0.060622,14,0.031494,0.6667,1.0,11.666667,0.113333,18.333333,1.022362,11.325554,664.997647,0.588116
2,LOW SAMPLE,reaction_candidate,10,above,1,4h,3,0.058479,0.058479,3,0.040854,1.0,0.6667,3.666667,0.04,15.333333,2.949589,3.046633,400.533333,0.663073
3,LOW SAMPLE,reaction_candidate,10,below,0.786,4h,1,0.052342,0.052342,47,0.032763,0.0,1.0,3,0.04,20,2.105935,4.501155,1.62238,0.472926
4,ok,reaction_candidate,10,cross,0.618,4h,5,0.051233,0.051233,18.2,-0.009524,0.4,0.8,8,0.108,14.6,2.574447,8.269536,497.246224,0.352511
5,ok,reaction_candidate,10,touch,0.236,4h,9,0.050612,0.050612,19.444444,-0.013077,0.5556,0.6667,11.111111,0.135556,14.333333,3.408541,2.643824,317.936173,0.914206
6,ok,reaction_candidate,10,touch,0.618,4h,10,0.047492,0.047492,17.2,-0.008714,0.5,0.9,9.1,0.12,15.7,2.465096,54.391103,751.98984,0.253393
7,LOW SAMPLE,reaction_candidate,10,cross,0.786,4h,2,0.043192,0.043192,30,0.023126,1.0,1.0,9,0.08,12,3.540216,2.977698,606.42781,0.251248
8,ok,reaction_candidate,10,touch,0.382,4h,18,0.042652,0.042652,19.222222,-0.005339,0.3889,0.6667,8.833333,0.11,13.611111,2.265975,25.952912,906.86346,0.611649
9,LOW SAMPLE,reaction_candidate,10,below,0.236,4h,1,0.041302,0.041302,6,-0.000605,1.0,1.0,4,0.04,20,1.213706,6.920782,2843.96,0.54377
10,LOW SAMPLE,reaction_candidate,10,above,0.786,4h,2,0.039952,0.039952,12.5,-0.005539,1.0,0.5,9,0.13,12,1.842637,4.740154,5.27359,1.088084
11,LOW SAMPLE,reaction_candidate,10,above,0.236,4h,4,0.038181,0.038181,22,-0.01115,0.75,0.75,5.25,0.065,12.5,2.778487,4.54596,726.18466,1.230763
12,ok,reaction_candidate,10,above,0.5,4h,5,0.035717,0.035717,16.8,-0.019424,0.2,1.0,12,0.168,13.4,2.686149,10.844579,615.005,0.855196
13,ok,reaction_candidate,10,touch,0.5,4h,10,0.035011,0.035011,17.7,-0.004845,0.5,0.7,10.9,0.136,13.5,2.36839,7.980149,1248.1535,0.544384
14,LOW SAMPLE,reaction_candidate,10,above,0.618,4h,2,0.034823,0.034823,37,-0.023209,0.0,1.0,11,0.18,12,2.021444,5.695244,567.90533,0.521002
15,LOW SAMPLE,reaction_candidate,10,above,0.382,4h,3,0.032302,0.032302,14.333333,0.009133,1.0,0.6667,10.666667,0.146667,8.666667,1.592205,58.111511,858.925907,0.465102
16,ok,reaction_candidate,10,touch,1,4h,11,0.030436,0.030436,16.818182,0.004222,0.8182,0.6364,8.545455,0.118219,15.272727,2.711619,15.447107,1402.983636,0.689565
17,LOW SAMPLE,reaction_candidate,10,below,1,4h,3,0.029142,0.029142,17,0.012362,0.0,1.0,6.333333,0.073333,14.333333,2.69479,6.324895,1401.423333,0.568576
18,LOW SAMPLE,reaction_candidate,10,below,0.5,4h,4,0.02862,0.02862,11.5,0.015874,0.75,0.5,7.75,0.161098,10,3.209272,2.904888,1186.1575,1.047189
19,LOW SAMPLE,reaction_candidate,10,touch,0.786,4h,3,0.022889,0.022889,8.333333,0.002702,0.6667,1.0,14,0.173333,20,3.664343,2.405814,1592.152,0.617238
20,LOW SAMPLE,reaction_candidate,10,cross,0.236,4h,3,0.022315,0.022315,35.333333,-0.000756,0.6667,1.0,10.666667,0.153333,15.333333,2.00791,6.729295,1723.948,0.170965
21,LOW SAMPLE,reaction_candidate,10,below,0.618,4h,1,0.0217,0.0217,1,0.002361,1.0,0.0,6,0.06383,5,3.383676,2.362307,2.24094,0.707968
22,LOW SAMPLE,reaction_candidate,10,cross,0.382,4h,1,0.017733,0.017733,43,-0.017307,0.0,1.0,10,0.12,7,3.85444,2.689674,1109.076,0.117229
23,LOW SAMPLE,reaction_candidate,10,cross,0.5,4h,1,0.007196,0.007196,50,0.002854,0.0,0.0,5,0.2,5,1.289579,7.184096,2196.0,0.309752
1,LOW SAMPLE,reaction_candidate,20,below,0.382,4h,3,0.09218,0.09218,14,-0.033955,1.0,1.0,11.666667,0.113333,18.333333,1.022362,11.325554,664.997647,0.588116
2,LOW SAMPLE,reaction_candidate,20,below,0.786,4h,1,0.090712,0.090712,47,0.080087,0.0,1.0,3,0.04,20,2.105935,4.501155,1.62238,0.472926
3,LOW SAMPLE,reaction_candidate,20,cross,0.786,4h,2,0.078949,0.078949,30,-0.032835,0.5,1.0,9,0.08,12,3.540216,2.977698,606.42781,0.251248
4,ok,reaction_candidate,20,touch,0.618,4h,10,0.073992,0.073992,17.2,-0.001011,0.7,0.9,9.1,0.12,15.7,2.465096,54.391103,751.98984,0.253393
5,LOW SAMPLE,reaction_candidate,20,above,1,4h,3,0.064443,0.064443,3,0.022427,1.0,0.6667,3.666667,0.04,15.333333,2.949589,3.046633,400.533333,0.663073
6,LOW SAMPLE,reaction_candidate,20,above,0.786,4h,2,0.063781,0.063781,12.5,0.035715,1.0,0.5,9,0.13,12,1.842637,4.740154,5.27359,1.088084
7,ok,reaction_candidate,20,cross,0.618,4h,5,0.062026,0.062026,18.2,-0.02565,0.6,0.8,8,0.108,14.6,2.574447,8.269536,497.246224,0.352511
8,ok,reaction_candidate,20,touch,0.382,4h,18,0.060783,0.060783,19.222222,0.009835,0.6667,0.7778,8.833333,0.11,13.611111,2.265975,25.952912,906.86346,0.611649
9,LOW SAMPLE,reaction_candidate,20,below,0.236,4h,1,0.058852,0.058852,6,-0.056574,1.0,1.0,4,0.04,20,1.213706,6.920782,2843.96,0.54377
10,LOW SAMPLE,reaction_candidate,20,cross,0.382,4h,1,0.0581,0.0581,43,-0.046455,0.0,1.0,10,0.12,7,3.85444,2.689674,1109.076,0.117229
11,ok,reaction_candidate,20,touch,0.236,4h,9,0.057788,0.057788,19.444444,-0.002021,0.4444,0.7778,11.111111,0.135556,14.333333,3.408541,2.643824,317.936173,0.914206
12,LOW SAMPLE,reaction_candidate,20,above,0.236,4h,4,0.053867,0.053867,22,-0.03523,0.5,0.75,5.25,0.065,12.5,2.778487,4.54596,726.18466,1.230763
13,ok,reaction_candidate,20,touch,0.5,4h,10,0.053823,0.053823,17.7,-0.0038,0.5,0.9,10.9,0.136,13.5,2.36839,7.980149,1248.1535,0.544384
14,LOW SAMPLE,reaction_candidate,20,cross,0.5,4h,1,0.052892,0.052892,50,-0.039045,0.0,0.0,5,0.2,5,1.289579,7.184096,2196.0,0.309752
15,LOW SAMPLE,reaction_candidate,20,below,0.5,4h,4,0.048665,0.048665,11.5,-0.001706,1.0,0.5,7.75,0.161098,10,3.209272,2.904888,1186.1575,1.047189
16,LOW SAMPLE,reaction_candidate,20,above,0.618,4h,2,0.047454,0.047454,37,-0.039213,0.0,1.0,11,0.18,12,2.021444,5.695244,567.90533,0.521002
17,LOW SAMPLE,reaction_candidate,20,below,1,4h,3,0.045403,0.045403,17,-0.014521,0.6667,1.0,6.333333,0.073333,14.333333,2.69479,6.324895,1401.423333,0.568576
18,ok,reaction_candidate,20,touch,1,4h,11,0.041482,0.041482,16.818182,-0.004168,0.6364,0.8182,8.545455,0.118219,15.272727,2.711619,15.447107,1402.983636,0.689565
19,ok,reaction_candidate,20,above,0.5,4h,5,0.04019,0.04019,16.8,0.00284,1.0,1.0,12,0.168,13.4,2.686149,10.844579,615.005,0.855196
20,LOW SAMPLE,reaction_candidate,20,touch,0.786,4h,3,0.036803,0.036803,8.333333,0.015905,0.6667,1.0,14,0.173333,20,3.664343,2.405814,1592.152,0.617238
21,LOW SAMPLE,reaction_candidate,20,above,0.382,4h,3,0.035194,0.035194,14.333333,-0.020168,0.6667,0.6667,10.666667,0.146667,8.666667,1.592205,58.111511,858.925907,0.465102
22,LOW SAMPLE,reaction_candidate,20,cross,0.236,4h,3,0.032119,0.032119,35.333333,0.01635,0.3333,1.0,10.666667,0.153333,15.333333,2.00791,6.729295,1723.948,0.170965
23,LOW SAMPLE,reaction_candidate,20,below,0.618,4h,1,0.0217,0.0217,1,0.005878,1.0,1.0,6,0.06383,5,3.383676,2.362307,2.24094,0.707968
1,LOW SAMPLE,reaction_candidate,50,below,0.618,4h,1,0.222963,0.222963,1,-0.199912,1.0,1.0,6,0.06383,5,3.383676,2.362307,2.24094,0.707968
2,LOW SAMPLE,reaction_candidate,50,cross,0.786,4h,2,0.196215,0.196215,30,-0.062308,0.5,1.0,9,0.08,12,3.540216,2.977698,606.42781,0.251248
3,LOW SAMPLE,reaction_candidate,50,below,0.786,4h,1,0.168044,0.168044,47,0.103109,0.0,1.0,3,0.04,20,2.105935,4.501155,1.62238,0.472926
4,ok,reaction_candidate,50,touch,1,4h,11,0.144362,0.144362,16.818182,-0.036899,0.5455,1.0,8.545455,0.118219,15.272727,2.711619,15.447107,1402.983636,0.689565
5,LOW SAMPLE,reaction_candidate,50,above,0.786,4h,2,0.142099,0.142099,12.5,-0.029056,0.5,0.5,9,0.13,12,1.842637,4.740154,5.27359,1.088084
6,LOW SAMPLE,reaction_candidate,50,below,0.382,4h,3,0.135198,0.135198,14,-0.065901,1.0,1.0,11.666667,0.113333,18.333333,1.022362,11.325554,664.997647,0.588116
7,ok,reaction_candidate,50,touch,0.236,4h,9,0.131482,0.131482,19.444444,0.02887,0.6667,0.7778,11.111111,0.135556,14.333333,3.408541,2.643824,317.936173,0.914206
8,LOW SAMPLE,reaction_candidate,50,above,1,4h,3,0.116768,0.116768,3,0.087035,1.0,1.0,3.666667,0.04,15.333333,2.949589,3.046633,400.533333,0.663073
9,ok,reaction_candidate,50,cross,0.618,4h,5,0.116352,0.116352,18.2,-0.027128,0.6,1.0,8,0.108,14.6,2.574447,8.269536,497.246224,0.352511
10,ok,reaction_candidate,50,touch,0.618,4h,10,0.114827,0.114827,17.2,0.035564,0.8,1.0,9.1,0.12,15.7,2.465096,54.391103,751.98984,0.253393
11,LOW SAMPLE,reaction_candidate,50,below,1,4h,3,0.114086,0.114086,17,-0.046159,0.6667,1.0,6.333333,0.073333,14.333333,2.69479,6.324895,1401.423333,0.568576
12,LOW SAMPLE,reaction_candidate,50,below,0.5,4h,4,0.113713,0.113713,11.5,-0.056852,0.75,0.5,7.75,0.161098,10,3.209272,2.904888,1186.1575,1.047189
13,ok,reaction_candidate,50,above,0.5,4h,5,0.096984,0.096984,16.8,0.001728,0.8,1.0,12,0.168,13.4,2.686149,10.844579,615.005,0.855196
14,LOW SAMPLE,reaction_candidate,50,above,0.236,4h,4,0.095655,0.095655,22,-0.06343,0.5,0.75,5.25,0.065,12.5,2.778487,4.54596,726.18466,1.230763
15,ok,reaction_candidate,50,touch,0.382,4h,18,0.090308,0.090308,19.222222,0.001526,0.6667,0.8889,8.833333,0.11,13.611111,2.265975,25.952912,906.86346,0.611649
16,LOW SAMPLE,reaction_candidate,50,below,0.236,4h,1,0.077654,0.077654,6,-0.009,1.0,1.0,4,0.04,20,1.213706,6.920782,2843.96,0.54377
17,ok,reaction_candidate,50,touch,0.5,4h,10,0.075823,0.075823,17.7,0.008073,0.7,1.0,10.9,0.136,13.5,2.36839,7.980149,1248.1535,0.544384
18,LOW SAMPLE,reaction_candidate,50,cross,0.236,4h,3,0.074747,0.074747,35.333333,0.04024,0.3333,1.0,10.666667,0.153333,15.333333,2.00791,6.729295,1723.948,0.170965
19,LOW SAMPLE,reaction_candidate,50,cross,0.382,4h,1,0.065303,0.065303,43,-0.042508,0.0,1.0,10,0.12,7,3.85444,2.689674,1109.076,0.117229
20,LOW SAMPLE,reaction_candidate,50,above,0.618,4h,2,0.064811,0.064811,37,-0.027389,0.0,1.0,11,0.18,12,2.021444,5.695244,567.90533,0.521002
21,LOW SAMPLE,reaction_candidate,50,touch,0.786,4h,3,0.063079,0.063079,8.333333,0.029631,1.0,1.0,14,0.173333,20,3.664343,2.405814,1592.152,0.617238
22,LOW SAMPLE,reaction_candidate,50,cross,0.5,4h,1,0.060954,0.060954,50,-0.017712,0.0,0.0,5,0.2,5,1.289579,7.184096,2196.0,0.309752
23,LOW SAMPLE,reaction_candidate,50,above,0.382,4h,3,0.049423,0.049423,14.333333,0.016402,0.6667,1.0,10.666667,0.146667,8.666667,1.592205,58.111511,858.925907,0.465102
1,LOW SAMPLE,rejection_candidate,5,cross,0.618,4h,2,0.086356,0.000507,0,0.078283,1.0,0.0,1.5,0.0,14,1.894959,21.388478,1466.424,0.035176
2,LOW SAMPLE,rejection_candidate,5,cross,0.5,4h,1,0.082874,0.01138,4,-0.064163,1.0,1.0,9,0.18,20,0.016257,641.0,6.5,0.030191
3,ok,rejection_candidate,5,above,1,4h,10,0.077122,0.027971,5.8,0.054847,1.0,0.0,3.1,0.018,17.9,2.487013,4.676915,537.828,0.604988
4,LOW SAMPLE,rejection_candidate,5,below,0.786,4h,3,0.049897,0.006513,5,-0.044694,1.0,0.0,3,0.026667,14,2.497864,14.389774,5.142667,0.227626
5,LOW SAMPLE,rejection_candidate,5,below,0.5,4h,4,0.048056,0.008085,1.75,-0.01999,1.0,0.0,4,0.055,18.75,0.616456,57.056115,575.715,0.621841
6,ok,rejection_candidate,5,touch,0.786,4h,12,0.044153,0.015629,6.333333,0.001691,1.0,0.1667,7.25,0.071667,15.083333,1.885002,48.90367,625.111247,0.640086
7,ok,rejection_candidate,5,touch,0.5,4h,22,0.04067,0.009502,9.5,0.009196,1.0,0.0455,4.272727,0.05,17.5,2.498392,6.78936,837.093409,0.63714
8,ok,rejection_candidate,5,touch,1,4h,14,0.039326,0.008681,10.214286,0.015919,1.0,0.2857,5.357143,0.058571,16.285714,2.413068,6.243036,669.224286,0.481202
9,LOW SAMPLE,rejection_candidate,5,cross,0.382,4h,1,0.037298,0.006814,19,-0.031909,1.0,0.0,12,0.2,20,1.684008,4.67565,1597.924,0.012218
10,LOW SAMPLE,rejection_candidate,5,above,0.236,4h,4,0.033826,0.004372,20.5,0.021562,1.0,0.25,2.75,0.035,20,3.528886,3.465428,797.33216,0.518976
11,ok,rejection_candidate,5,below,0.236,4h,6,0.033427,0.004312,2.833333,-0.024091,1.0,0.0,1.833333,0.016667,14.833333,3.148725,3.097182,841.616053,0.621549
12,LOW SAMPLE,rejection_candidate,5,cross,1,4h,3,0.033153,0.013854,18,-0.00945,1.0,0.6667,8.333333,0.073333,17.333333,0.658354,12.22619,1015.556667,0.066227
13,ok,rejection_candidate,5,touch,0.618,4h,32,0.032254,0.006158,9.34375,0.005723,1.0,0.1875,4.71875,0.05625,15.9375,2.473732,6.836141,706.054621,0.529765
14,ok,rejection_candidate,5,touch,0.382,4h,16,0.031391,0.013988,12.0625,0.008936,1.0,0.1875,5.9375,0.065,16.5,2.057361,9.666562,747.498857,0.510862
15,ok,rejection_candidate,5,touch,0.236,4h,24,0.030532,0.010979,13.416667,-0.00298,1.0,0.1667,5.208333,0.057689,17.208333,2.197288,10.473967,1466.759137,0.604875
16,ok,rejection_candidate,5,above,0.786,4h,5,0.028685,0.010235,8.6,0.018744,1.0,0.0,3.2,0.04,14.2,1.562291,9.37106,753.597688,0.391745
17,LOW SAMPLE,rejection_candidate,5,below,0.618,4h,4,0.028453,0.011474,18.75,-0.012445,1.0,0.0,7.25,0.085,16,3.047598,42.542435,482.80536,0.449846
18,LOW SAMPLE,rejection_candidate,5,above,0.5,4h,2,0.026048,0.011429,21,0.02322,1.0,0.5,2.5,0.02,16.5,1.325923,17.282703,3389.0,0.615054
19,ok,rejection_candidate,5,cross,0.236,4h,6,0.024052,0.005549,18.166667,-0.004471,1.0,0.5,6,0.043333,16.666667,1.611951,8.215789,1668.386667,0.040996
20,LOW SAMPLE,rejection_candidate,5,above,0.618,4h,4,0.023991,0.008149,13.25,0.013709,1.0,0.25,3.75,0.03,12.75,1.399234,8.824538,2.070615,0.545682
21,LOW SAMPLE,rejection_candidate,5,cross,0.786,4h,3,0.023626,0.0102,1.666667,-0.005001,1.0,0.3333,7,0.073333,8,1.126789,8.39681,1039.73706,0.027069
22,LOW SAMPLE,rejection_candidate,5,below,0.382,4h,1,0.020148,0.002756,22,-0.014176,1.0,0.0,6,0.04,12,1.785865,5.245421,3.70828,0.189145
23,ok,rejection_candidate,5,above,0.382,4h,8,0.017716,0.007079,9.125,0.010592,1.0,0.25,6.625,0.0775,11.625,1.450297,8.592861,964.507917,0.573172
24,LOW SAMPLE,rejection_candidate,5,below,1,4h,1,0.014987,0.001037,7,-0.012159,1.0,0.0,4,0.04,6,3.274126,2.464286,1300.0,0.217161
1,LOW SAMPLE,rejection_candidate,10,cross,0.5,4h,1,0.152063,0.01138,4,-0.104168,1.0,1.0,9,0.18,20,0.016257,641.0,6.5,0.030191
2,ok,rejection_candidate,10,above,1,4h,10,0.094993,0.044457,5.8,0.049805,1.0,0.1,3.1,0.018,17.9,2.487013,4.676915,537.828,0.604988
3,LOW SAMPLE,rejection_candidate,10,below,0.786,4h,3,0.093836,0.006513,5,-0.046683,0.6667,0.3333,3,0.026667,14,2.497864,14.389774,5.142667,0.227626
4,LOW SAMPLE,rejection_candidate,10,cross,0.618,4h,2,0.086589,0.000507,0,0.048087,1.0,0.0,1.5,0.0,14,1.894959,21.388478,1466.424,0.035176
5,LOW SAMPLE,rejection_candidate,10,below,0.5,4h,4,0.070124,0.015184,1.75,-0.037672,1.0,0.25,4,0.055,18.75,0.616456,57.056115,575.715,0.621841
6,ok,rejection_candidate,10,touch,1,4h,14,0.062736,0.012063,10.214286,0.014413,1.0,0.3571,5.357143,0.058571,16.285714,2.413068,6.243036,669.224286,0.481202
7,ok,rejection_candidate,10,touch,0.786,4h,12,0.061034,0.022573,6.333333,-0.00533,0.9167,0.1667,7.25,0.071667,15.083333,1.885002,48.90367,625.111247,0.640086
8,ok,rejection_candidate,10,below,0.236,4h,6,0.060422,0.006882,2.833333,-0.040073,0.8333,0.1667,1.833333,0.016667,14.833333,3.148725,3.097182,841.616053,0.621549
9,ok,rejection_candidate,10,above,0.786,4h,5,0.057742,0.012056,8.6,0.029846,0.8,0.2,3.2,0.04,14.2,1.562291,9.37106,753.597688,0.391745
10,LOW SAMPLE,rejection_candidate,10,cross,1,4h,3,0.053065,0.033702,18,-0.032793,0.6667,0.6667,8.333333,0.073333,17.333333,0.658354,12.22619,1015.556667,0.066227
11,ok,rejection_candidate,10,touch,0.5,4h,22,0.052485,0.016455,9.5,0.009008,0.7727,0.2727,4.272727,0.05,17.5,2.498392,6.78936,837.093409,0.63714
12,ok,rejection_candidate,10,touch,0.618,4h,32,0.046746,0.013524,9.34375,-0.001108,0.9062,0.375,4.71875,0.05625,15.9375,2.473732,6.836141,706.054621,0.529765
13,LOW SAMPLE,rejection_candidate,10,cross,0.786,4h,3,0.043454,0.0102,1.666667,-0.008282,1.0,0.3333,7,0.073333,8,1.126789,8.39681,1039.73706,0.027069
14,LOW SAMPLE,rejection_candidate,10,cross,0.382,4h,1,0.042848,0.006814,19,-0.038493,1.0,0.0,12,0.2,20,1.684008,4.67565,1597.924,0.012218
15,LOW SAMPLE,rejection_candidate,10,above,0.618,4h,4,0.041459,0.016678,13.25,0.026344,0.75,0.5,3.75,0.03,12.75,1.399234,8.824538,2.070615,0.545682
16,ok,rejection_candidate,10,touch,0.236,4h,24,0.040763,0.021034,13.416667,-0.010189,0.7083,0.4167,5.208333,0.057689,17.208333,2.197288,10.473967,1466.759137,0.604875
17,ok,rejection_candidate,10,touch,0.382,4h,16,0.040413,0.021303,12.0625,-0.001206,0.875,0.375,5.9375,0.065,16.5,2.057361,9.666562,747.498857,0.510862
18,LOW SAMPLE,rejection_candidate,10,above,0.236,4h,4,0.03882,0.016343,20.5,0.01437,0.75,0.25,2.75,0.035,20,3.528886,3.465428,797.33216,0.518976
19,LOW SAMPLE,rejection_candidate,10,above,0.5,4h,2,0.037942,0.048907,21,-0.01194,0.5,1.0,2.5,0.02,16.5,1.325923,17.282703,3389.0,0.615054
20,LOW SAMPLE,rejection_candidate,10,below,0.618,4h,4,0.032777,0.016172,18.75,-0.007487,0.75,0.25,7.25,0.085,16,3.047598,42.542435,482.80536,0.449846
21,LOW SAMPLE,rejection_candidate,10,below,0.382,4h,1,0.029205,0.02028,22,-0.000328,1.0,1.0,6,0.04,12,1.785865,5.245421,3.70828,0.189145
22,ok,rejection_candidate,10,cross,0.236,4h,6,0.027528,0.006123,18.166667,-0.003967,1.0,0.5,6,0.043333,16.666667,1.611951,8.215789,1668.386667,0.040996
23,ok,rejection_candidate,10,above,0.382,4h,8,0.026877,0.013123,9.125,0.010688,0.875,0.25,6.625,0.0775,11.625,1.450297,8.592861,964.507917,0.573172
24,LOW SAMPLE,rejection_candidate,10,below,1,4h,1,0.015176,0.001602,7,-0.003299,1.0,0.0,4,0.04,6,3.274126,2.464286,1300.0,0.217161
1,LOW SAMPLE,rejection_candidate,20,cross,0.5,4h,1,0.152063,0.01138,4,-0.092299,1.0,1.0,9,0.18,20,0.016257,641.0,6.5,0.030191
2,ok,rejection_candidate,20,above,1,4h,10,0.138682,0.048613,5.8,0.07715,1.0,0.2,3.1,0.018,17.9,2.487013,4.676915,537.828,0.604988
3,ok,rejection_candidate,20,below,0.236,4h,6,0.123468,0.012627,2.833333,-0.088938,1.0,0.1667,1.833333,0.016667,14.833333,3.148725,3.097182,841.616053,0.621549
4,LOW SAMPLE,rejection_candidate,20,below,0.5,4h,4,0.110939,0.017788,1.75,-0.080379,1.0,0.5,4,0.055,18.75,0.616456,57.056115,575.715,0.621841
5,LOW SAMPLE,rejection_candidate,20,below,0.786,4h,3,0.102856,0.007591,5,-0.062569,1.0,0.3333,3,0.026667,14,2.497864,14.389774,5.142667,0.227626
6,LOW SAMPLE,rejection_candidate,20,cross,0.618,4h,2,0.090919,0.000507,0,0.073983,1.0,0.0,1.5,0.0,14,1.894959,21.388478,1466.424,0.035176
7,LOW SAMPLE,rejection_candidate,20,above,0.236,4h,4,0.084929,0.031192,20.5,0.043262,0.5,0.5,2.75,0.035,20,3.528886,3.465428,797.33216,0.518976
8,ok,rejection_candidate,20,above,0.786,4h,5,0.078231,0.032154,8.6,0.042649,0.8,0.4,3.2,0.04,14.2,1.562291,9.37106,753.597688,0.391745
9,LOW SAMPLE,rejection_candidate,20,cross,1,4h,3,0.077854,0.052347,18,0.019869,0.6667,1.0,8.333333,0.073333,17.333333,0.658354,12.22619,1015.556667,0.066227
10,ok,rejection_candidate,20,touch,0.786,4h,12,0.073635,0.038156,6.333333,-0.015581,0.8333,0.5,7.25,0.071667,15.083333,1.885002,48.90367,625.111247,0.640086
11,ok,rejection_candidate,20,touch,1,4h,14,0.071873,0.019941,10.214286,0.021187,0.8571,0.5714,5.357143,0.058571,16.285714,2.413068,6.243036,669.224286,0.481202
12,ok,rejection_candidate,20,touch,0.5,4h,22,0.068612,0.02882,9.5,0.005439,0.8182,0.2727,4.272727,0.05,17.5,2.498392,6.78936,837.093409,0.63714
13,ok,rejection_candidate,20,touch,0.618,4h,32,0.062946,0.022772,9.34375,-0.001572,0.75,0.5312,4.71875,0.05625,15.9375,2.473732,6.836141,706.054621,0.529765
14,LOW SAMPLE,rejection_candidate,20,above,0.618,4h,4,0.061116,0.016759,13.25,0.028625,0.75,0.5,3.75,0.03,12.75,1.399234,8.824538,2.070615,0.545682
15,ok,rejection_candidate,20,touch,0.382,4h,16,0.053471,0.031809,12.0625,0.005772,0.8125,0.4375,5.9375,0.065,16.5,2.057361,9.666562,747.498857,0.510862
16,ok,rejection_candidate,20,touch,0.236,4h,24,0.050472,0.030821,13.416667,-0.001996,0.625,0.5833,5.208333,0.057689,17.208333,2.197288,10.473967,1466.759137,0.604875
17,LOW SAMPLE,rejection_candidate,20,below,0.618,4h,4,0.046121,0.028155,18.75,-0.01565,0.5,0.5,7.25,0.085,16,3.047598,42.542435,482.80536,0.449846
