rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
1,LOW SAMPLE,reaction_candidate,5,cross,0.786,4h,2,0.065209,0.065209,25,-0.005605,0.5,1.0,7.5,0.08,10.5,4.122038,2.691203,5.616609,0.48388
2,LOW SAMPLE,reaction_candidate,5,above,0.786,4h,3,0.052284,0.052284,11,-0.013601,1.0,0.3333,9.666667,0.153333,11,2.546975,3.825333,17.006433,1.043164
3,LOW SAMPLE,reaction_candidate,5,above,1,4h,2,0.051867,0.051867,3,0.010694,0.5,1.0,3.5,0.04,17.5,2.803412,3.472183,5.8,0.46485
4,ok,reaction_candidate,5,touch,0.236,4h,13,0.051371,0.051371,8.538462,-0.007683,0.9231,0.6923,6.461538,0.075385,18.692308,2.464626,6.204665,9.398633,0.779828
5,ok,reaction_candidate,5,touch,0.5,4h,10,0.050249,0.050249,21.2,-0.012781,0.4,0.7,6.6,0.076,16.2,2.537095,6.549616,6.4304,0.60935
6,ok,reaction_candidate,5,cross,0.618,4h,5,0.049191,0.049191,24.2,-0.018554,0.6,0.6,9.6,0.124,11.4,1.524036,19.351326,5.079424,0.399539
7,ok,reaction_candidate,5,touch,1,4h,12,0.040002,0.040002,17.5,-0.004296,0.9167,0.4167,10.166667,0.148333,14.416667,2.255556,15.432476,7.520417,0.427613
8,LOW SAMPLE,reaction_candidate,5,above,0.618,4h,1,0.037368,0.037368,34,-0.025673,0.0,1.0,12,0.2,4,2.352535,4.136095,7.33066,0.612609
9,LOW SAMPLE,reaction_candidate,5,below,0.786,4h,2,0.037152,0.037152,34.5,0.01024,0.0,0.5,12,0.17,13.5,2.748266,3.627168,3.15013,0.398794
10,ok,reaction_candidate,5,touch,0.618,4h,10,0.036968,0.036968,19.8,0.000805,0.7,0.6,7.9,0.096,17.7,2.546407,53.634284,7.854284,0.410394
11,LOW SAMPLE,reaction_candidate,5,cross,0.236,4h,1,0.036533,0.036533,37,0.014987,1.0,1.0,9,0.16,20,5.0724,1.730297,5.30112,0.538153
12,ok,reaction_candidate,5,touch,0.786,4h,5,0.036369,0.036369,11,0.005205,0.4,0.6,8.2,0.112,18,2.060613,6.680907,10.937815,0.669695
13,ok,reaction_candidate,5,touch,0.382,4h,15,0.036036,0.036036,24.066667,-0.00627,0.4,0.6667,9.533333,0.122667,13.866667,1.703362,13.564162,7.920796,0.638961
14,ok,reaction_candidate,5,cross,0.382,4h,6,0.034404,0.034404,21.833333,0.003684,0.3333,1.0,11.166667,0.153333,12.833333,1.619211,8.587485,3.481667,0.155519
15,LOW SAMPLE,reaction_candidate,5,above,0.382,4h,3,0.034182,0.034182,32.333333,0.011204,0.6667,0.6667,11,0.153333,15,2.206287,29.428997,3.857924,0.261459
16,LOW SAMPLE,reaction_candidate,5,above,0.5,4h,3,0.031444,0.031444,23.666667,-0.005788,1.0,0.0,10.666667,0.126667,9,3.153725,2.934602,9.175,0.979396
17,LOW SAMPLE,reaction_candidate,5,below,0.236,4h,1,0.029243,0.029243,38,0.010931,0.0,1.0,5,0.04,20,1.22654,9.031558,4.89888,0.048113
18,LOW SAMPLE,reaction_candidate,5,below,0.5,4h,2,0.027226,0.027226,23,0.012691,0.5,1.0,15,0.31,5,3.28442,2.956639,4.565,0.359536
19,LOW SAMPLE,reaction_candidate,5,above,0.236,4h,2,0.027164,0.027164,39.5,-0.019286,0.5,1.0,5,0.09,10.5,1.331481,7.300823,3.08132,0.620755
20,LOW SAMPLE,reaction_candidate,5,below,1,4h,3,0.026614,0.026614,4,-0.000485,1.0,0.6667,7.333333,0.08,12,2.258733,8.405766,4.566667,0.347645
21,LOW SAMPLE,reaction_candidate,5,cross,0.5,4h,2,0.022952,0.022952,24.5,0.005897,0.0,1.0,7.5,0.07,20,3.328627,3.487139,5.4515,0.091066
22,LOW SAMPLE,reaction_candidate,5,below,0.618,4h,2,0.019934,0.019934,1.5,-0.003329,1.0,0.5,6.5,0.081915,9,1.952997,11.97584,2.542483,0.498319
23,LOW SAMPLE,reaction_candidate,5,below,0.382,4h,2,0.018875,0.018875,7.5,0.000741,1.0,0.5,11,0.09,20,0.736845,13.525334,5.03447,0.406666
1,LOW SAMPLE,reaction_candidate,10,above,1,4h,2,0.08279,0.08279,3,0.062398,1.0,1.0,3.5,0.04,17.5,2.803412,3.472183,5.8,0.46485
2,ok,reaction_candidate,10,touch,0.382,4h,15,0.077574,0.077574,24.066667,0.002909,0.4667,0.8667,9.533333,0.122667,13.866667,1.703362,13.564162,7.920796,0.638961
3,LOW SAMPLE,reaction_candidate,10,cross,0.236,4h,1,0.072827,0.072827,37,-0.049557,0.0,1.0,9,0.16,20,5.0724,1.730297,5.30112,0.538153
4,ok,reaction_candidate,10,touch,0.236,4h,13,0.071013,0.071013,8.538462,0.018908,0.9231,0.6923,6.461538,0.075385,18.692308,2.464626,6.204665,9.398633,0.779828
5,ok,reaction_candidate,10,touch,0.5,4h,10,0.070264,0.070264,21.2,-0.027155,0.5,0.9,6.6,0.076,16.2,2.537095,6.549616,6.4304,0.60935
6,LOW SAMPLE,reaction_candidate,10,cross,0.786,4h,2,0.065209,0.065209,25,0.004594,0.5,1.0,7.5,0.08,10.5,4.122038,2.691203,5.616609,0.48388
7,ok,reaction_candidate,10,touch,0.618,4h,10,0.058856,0.058856,19.8,0.002182,0.6,0.9,7.9,0.096,17.7,2.546407,53.634284,7.854284,0.410394
8,LOW SAMPLE,reaction_candidate,10,above,0.236,4h,2,0.056462,0.056462,39.5,-0.029032,0.5,1.0,5,0.09,10.5,1.331481,7.300823,3.08132,0.620755
9,LOW SAMPLE,reaction_candidate,10,above,0.786,4h,3,0.056183,0.056183,11,-0.018639,1.0,0.6667,9.666667,0.153333,11,2.546975,3.825333,17.006433,1.043164
10,ok,reaction_candidate,10,cross,0.618,4h,5,0.055876,0.055876,24.2,-0.010867,0.4,1.0,9.6,0.124,11.4,1.524036,19.351326,5.079424,0.399539
11,LOW SAMPLE,reaction_candidate,10,above,0.5,4h,3,0.048007,0.048007,23.666667,-0.026696,0.3333,1.0,10.666667,0.126667,9,3.153725,2.934602,9.175,0.979396
12,LOW SAMPLE,reaction_candidate,10,above,0.618,4h,1,0.047685,0.047685,34,-0.034991,0.0,1.0,12,0.2,4,2.352535,4.136095,7.33066,0.612609
13,ok,reaction_candidate,10,touch,0.786,4h,5,0.04711,0.04711,11,-0.001448,0.6,0.8,8.2,0.112,18,2.060613,6.680907,10.937815,0.669695
14,LOW SAMPLE,reaction_candidate,10,below,0.786,4h,2,0.047089,0.047089,34.5,0.029888,0.0,1.0,12,0.17,13.5,2.748266,3.627168,3.15013,0.398794
15,ok,reaction_candidate,10,touch,1,4h,12,0.046007,0.046007,17.5,-0.001732,0.75,0.6667,10.166667,0.148333,14.416667,2.255556,15.432476,7.520417,0.427613
16,LOW SAMPLE,reaction_candidate,10,cross,0.5,4h,2,0.0414,0.0414,24.5,0.011366,0.5,1.0,7.5,0.07,20,3.328627,3.487139,5.4515,0.091066
17,LOW SAMPLE,reaction_candidate,10,above,0.382,4h,3,0.04123,0.04123,32.333333,0.002015,0.6667,1.0,11,0.153333,15,2.206287,29.428997,3.857924,0.261459
18,ok,reaction_candidate,10,cross,0.382,4h,6,0.037813,0.037813,21.833333,-0.001413,0.6667,1.0,11.166667,0.153333,12.833333,1.619211,8.587485,3.481667,0.155519
19,LOW SAMPLE,reaction_candidate,10,below,0.5,4h,2,0.035758,0.035758,23,0.024545,0.5,1.0,15,0.31,5,3.28442,2.956639,4.565,0.359536
20,LOW SAMPLE,reaction_candidate,10,below,1,4h,3,0.035248,0.035248,4,-0.003968,0.3333,1.0,7.333333,0.08,12,2.258733,8.405766,4.566667,0.347645
21,LOW SAMPLE,reaction_candidate,10,below,0.382,4h,2,0.030419,0.030419,7.5,-0.008246,1.0,1.0,11,0.09,20,0.736845,13.525334,5.03447,0.406666
22,LOW SAMPLE,reaction_candidate,10,below,0.236,4h,1,0.029906,0.029906,38,-0.024038,1.0,1.0,5,0.04,20,1.22654,9.031558,4.89888,0.048113
23,LOW SAMPLE,reaction_candidate,10,below,0.618,4h,2,0.025368,0.025368,1.5,0.003303,1.0,0.5,6.5,0.081915,9,1.952997,11.97584,2.542483,0.498319
1,LOW SAMPLE,reaction_candidate,20,cross,0.786,4h,2,0.120034,0.120034,25,-0.094384,0.5,1.0,7.5,0.08,10.5,4.122038,2.691203,5.616609,0.48388
2,ok,reaction_candidate,20,touch,0.382,4h,15,0.10705,0.10705,24.066667,0.033067,0.5333,0.9333,9.533333,0.122667,13.866667,1.703362,13.564162,7.920796,0.638961
3,ok,reaction_candidate,20,touch,0.5,4h,10,0.103603,0.103603,21.2,-0.026919,0.6,0.9,6.6,0.076,16.2,2.537095,6.549616,6.4304,0.60935
4,LOW SAMPLE,reaction_candidate,20,cross,0.5,4h,2,0.097855,0.097855,24.5,-0.025256,0.5,1.0,7.5,0.07,20,3.328627,3.487139,5.4515,0.091066
5,ok,reaction_candidate,20,touch,0.618,4h,10,0.094674,0.094674,19.8,0.02098,0.6,1.0,7.9,0.096,17.7,2.546407,53.634284,7.854284,0.410394
6,LOW SAMPLE,reaction_candidate,20,above,1,4h,2,0.090758,0.090758,3,0.032897,1.0,1.0,3.5,0.04,17.5,2.803412,3.472183,5.8,0.46485
7,ok,reaction_candidate,20,touch,0.236,4h,13,0.086743,0.086743,8.538462,0.036328,0.8462,0.7692,6.461538,0.075385,18.692308,2.464626,6.204665,9.398633,0.779828
8,LOW SAMPLE,reaction_candidate,20,above,0.236,4h,2,0.08433,0.08433,39.5,-0.075088,0.0,1.0,5,0.09,10.5,1.331481,7.300823,3.08132,0.620755
9,LOW SAMPLE,reaction_candidate,20,cross,0.236,4h,1,0.084079,0.084079,37,-0.03208,0.0,1.0,9,0.16,20,5.0724,1.730297,5.30112,0.538153
10,LOW SAMPLE,reaction_candidate,20,above,0.382,4h,3,0.082213,0.082213,32.333333,-0.056356,0.0,1.0,11,0.153333,15,2.206287,29.428997,3.857924,0.261459
11,ok,reaction_candidate,20,cross,0.382,4h,6,0.081817,0.081817,21.833333,-0.032559,0.5,1.0,11.166667,0.153333,12.833333,1.619211,8.587485,3.481667,0.155519
12,LOW SAMPLE,reaction_candidate,20,below,0.382,4h,2,0.077756,0.077756,7.5,-0.040096,1.0,1.0,11,0.09,20,0.736845,13.525334,5.03447,0.406666
13,ok,reaction_candidate,20,cross,0.618,4h,5,0.072957,0.072957,24.2,-0.031894,0.4,1.0,9.6,0.124,11.4,1.524036,19.351326,5.079424,0.399539
14,LOW SAMPLE,reaction_candidate,20,below,0.236,4h,1,0.072824,0.072824,38,0.055364,0.0,1.0,5,0.04,20,1.22654,9.031558,4.89888,0.048113
15,LOW SAMPLE,reaction_candidate,20,above,0.786,4h,3,0.072069,0.072069,11,0.019872,1.0,0.6667,9.666667,0.153333,11,2.546975,3.825333,17.006433,1.043164
16,ok,reaction_candidate,20,touch,0.786,4h,5,0.070164,0.070164,11,-0.001146,0.8,0.8,8.2,0.112,18,2.060613,6.680907,10.937815,0.669695
17,LOW SAMPLE,reaction_candidate,20,below,0.786,4h,2,0.069906,0.069906,34.5,0.05028,0.0,1.0,12,0.17,13.5,2.748266,3.627168,3.15013,0.398794
18,LOW SAMPLE,reaction_candidate,20,above,0.618,4h,1,0.065656,0.065656,34,-0.055291,0.0,1.0,12,0.2,4,2.352535,4.136095,7.33066,0.612609
19,ok,reaction_candidate,20,touch,1,4h,12,0.062006,0.062006,17.5,0.012028,0.6667,0.8333,10.166667,0.148333,14.416667,2.255556,15.432476,7.520417,0.427613
20,LOW SAMPLE,reaction_candidate,20,below,1,4h,3,0.060311,0.060311,4,-0.041037,1.0,1.0,7.333333,0.08,12,2.258733,8.405766,4.566667,0.347645
21,LOW SAMPLE,reaction_candidate,20,below,0.5,4h,2,0.058156,0.058156,23,0.007725,1.0,1.0,15,0.31,5,3.28442,2.956639,4.565,0.359536
22,LOW SAMPLE,reaction_candidate,20,above,0.5,4h,3,0.055462,0.055462,23.666667,0.002826,1.0,1.0,10.666667,0.126667,9,3.153725,2.934602,9.175,0.979396
23,LOW SAMPLE,reaction_candidate,20,below,0.618,4h,2,0.033093,0.033093,1.5,-0.008013,1.0,1.0,6.5,0.081915,9,1.952997,11.97584,2.542483,0.498319
1,LOW SAMPLE,reaction_candidate,50,below,1,4h,3,0.253245,0.253245,4,-0.16518,1.0,1.0,7.333333,0.08,12,2.258733,8.405766,4.566667,0.347645
2,LOW SAMPLE,reaction_candidate,50,cross,0.786,4h,2,0.245671,0.245671,25,-0.125368,0.5,1.0,7.5,0.08,10.5,4.122038,2.691203,5.616609,0.48388
3,ok,reaction_candidate,50,touch,0.5,4h,10,0.203218,0.203218,21.2,0.012927,0.6,1.0,6.6,0.076,16.2,2.537095,6.549616,6.4304,0.60935
4,ok,reaction_candidate,50,touch,0.382,4h,15,0.185226,0.185226,24.066667,0.073654,0.6,0.9333,9.533333,0.122667,13.866667,1.703362,13.564162,7.920796,0.638961
5,LOW SAMPLE,reaction_candidate,50,below,0.618,4h,2,0.185005,0.185005,1.5,-0.145377,1.0,1.0,6.5,0.081915,9,1.952997,11.97584,2.542483,0.498319
6,ok,reaction_candidate,50,touch,0.236,4h,13,0.161294,0.161294,8.538462,0.075473,0.7692,0.7692,6.461538,0.075385,18.692308,2.464626,6.204665,9.398633,0.779828
7,LOW SAMPLE,reaction_candidate,50,above,1,4h,2,0.160364,0.160364,3,0.126926,1.0,1.0,3.5,0.04,17.5,2.803412,3.472183,5.8,0.46485
8,LOW SAMPLE,reaction_candidate,50,above,0.236,4h,2,0.155785,0.155785,39.5,-0.126491,0.0,1.0,5,0.09,10.5,1.331481,7.300823,3.08132,0.620755
9,ok,reaction_candidate,50,touch,0.618,4h,10,0.152199,0.152199,19.8,0.038291,0.7,1.0,7.9,0.096,17.7,2.546407,53.634284,7.854284,0.410394
10,LOW SAMPLE,reaction_candidate,50,below,0.382,4h,2,0.142283,0.142283,7.5,-0.089173,1.0,1.0,11,0.09,20,0.736845,13.525334,5.03447,0.406666
11,LOW SAMPLE,reaction_candidate,50,cross,0.5,4h,2,0.137215,0.137215,24.5,0.01114,0.5,1.0,7.5,0.07,20,3.328627,3.487139,5.4515,0.091066
12,LOW SAMPLE,reaction_candidate,50,above,0.786,4h,3,0.136043,0.136043,11,-0.036828,0.6667,0.6667,9.666667,0.153333,11,2.546975,3.825333,17.006433,1.043164
13,ok,reaction_candidate,50,cross,0.382,4h,6,0.129012,0.129012,21.833333,0.004781,0.6667,1.0,11.166667,0.153333,12.833333,1.619211,8.587485,3.481667,0.155519
14,ok,reaction_candidate,50,touch,1,4h,12,0.128961,0.128961,17.5,-0.015226,0.5,1.0,10.166667,0.148333,14.416667,2.255556,15.432476,7.520417,0.427613
15,LOW SAMPLE,reaction_candidate,50,below,0.786,4h,2,0.126219,0.126219,34.5,0.047414,0.5,1.0,12,0.17,13.5,2.748266,3.627168,3.15013,0.398794
16,LOW SAMPLE,reaction_candidate,50,below,0.236,4h,1,0.124923,0.124923,38,0.092699,0.0,1.0,5,0.04,20,1.22654,9.031558,4.89888,0.048113
17,LOW SAMPLE,reaction_candidate,50,below,0.5,4h,2,0.124398,0.124398,23,-0.034507,0.5,1.0,15,0.31,5,3.28442,2.956639,4.565,0.359536
18,LOW SAMPLE,reaction_candidate,50,above,0.5,4h,3,0.121047,0.121047,23.666667,-0.011118,0.6667,1.0,10.666667,0.126667,9,3.153725,2.934602,9.175,0.979396
19,LOW SAMPLE,reaction_candidate,50,above,0.382,4h,3,0.117371,0.117371,32.333333,-0.025022,0.3333,1.0,11,0.153333,15,2.206287,29.428997,3.857924,0.261459
20,ok,reaction_candidate,50,touch,0.786,4h,5,0.112343,0.112343,11,0.020356,0.8,0.8,8.2,0.112,18,2.060613,6.680907,10.937815,0.669695
21,ok,reaction_candidate,50,cross,0.618,4h,5,0.106672,0.106672,24.2,-0.059713,0.6,1.0,9.6,0.124,11.4,1.524036,19.351326,5.079424,0.399539
22,LOW SAMPLE,reaction_candidate,50,cross,0.236,4h,1,0.085564,0.085564,37,0.079291,1.0,1.0,9,0.16,20,5.0724,1.730297,5.30112,0.538153
23,LOW SAMPLE,reaction_candidate,50,above,0.618,4h,1,0.074784,0.074784,34,-0.030902,0.0,1.0,12,0.2,4,2.352535,4.136095,7.33066,0.612609
1,LOW SAMPLE,rejection_candidate,5,cross,0.236,4h,1,0.100308,0.026252,0,-0.067331,1.0,0.0,1,0.0,20,3.418819,2.396797,12.568052,0.053042
2,ok,rejection_candidate,5,above,1,4h,10,0.079434,0.03225,10.5,0.056219,1.0,0.2,4.1,0.032,16,1.927847,64.935344,8.774,0.366654
3,LOW SAMPLE,rejection_candidate,5,cross,0.5,4h,2,0.066598,0.011952,2.5,-0.045765,1.0,0.5,7,0.09,14,1.051219,322.217569,7.185,0.043863
4,LOW SAMPLE,rejection_candidate,5,below,0.5,4h,4,0.066505,0.012481,6.75,-0.029934,1.0,0.25,4.75,0.06,18.75,1.957811,16.397958,5.200375,0.352726
5,ok,rejection_candidate,5,touch,0.236,4h,25,0.065048,0.017109,8.88,-0.005588,1.0,0.08,3.08,0.0248,15.56,2.613202,7.456399,5.786054,0.796888
6,ok,rejection_candidate,5,touch,0.5,4h,31,0.057198,0.015186,7.322581,0.009285,1.0,0.0968,4.258065,0.044516,17,2.335987,12.482287,6.852145,0.660169
7,ok,rejection_candidate,5,touch,0.786,4h,17,0.053959,0.013343,5.705882,-0.004199,1.0,0.2353,6.764706,0.084706,13.176471,1.482551,37.940622,6.052285,0.571543
8,LOW SAMPLE,rejection_candidate,5,cross,0.382,4h,3,0.053558,0.006722,11.333333,0.033026,1.0,0.3333,14.666667,0.233333,13,2.134762,9.163515,4.912991,0.051787
9,ok,rejection_candidate,5,above,0.618,4h,10,0.053145,0.012955,8.7,0.029145,1.0,0.1,4.8,0.058,12,2.490231,5.828095,8.598748,0.445915
10,ok,rejection_candidate,5,touch,1,4h,18,0.050563,0.015431,10.388889,0.020957,1.0,0.2222,5.888889,0.058889,14.166667,2.234599,12.210557,5.794444,0.418667
11,LOW SAMPLE,rejection_candidate,5,below,0.236,4h,2,0.048348,0.006315,4,-0.041205,1.0,0.0,2.5,0.04,20,3.082958,3.260117,3.74816,0.939368
12,ok,rejection_candidate,5,touch,0.618,4h,34,0.047436,0.015961,12.058824,0.009785,1.0,0.3235,6.029412,0.068235,15.205882,1.957267,22.542,5.480994,0.653746
13,ok,rejection_candidate,5,above,0.5,4h,6,0.046413,0.011024,10.333333,0.02923,1.0,0.1667,4.5,0.053333,17.333333,2.986883,5.060797,6.649,0.581224
14,ok,rejection_candidate,5,above,0.236,4h,8,0.043908,0.009735,10.375,0.02519,1.0,0.125,1.75,0.02,12.875,1.902792,8.180649,3.910334,0.760064
15,ok,rejection_candidate,5,touch,0.382,4h,25,0.0437,0.015088,11.64,0.003266,1.0,0.12,7,0.0832,16.52,2.484775,31.752886,5.377993,0.458708
16,ok,rejection_candidate,5,below,0.618,4h,6,0.042956,0.009768,12,-0.024184,1.0,0.0,6,0.06,15.166667,2.114539,5.879964,4.639993,0.520561
17,ok,rejection_candidate,5,above,0.786,4h,5,0.042372,0.011316,18.6,0.022456,1.0,0.0,11.4,0.176,7.2,2.042665,11.968896,6.853151,0.474595
18,ok,rejection_candidate,5,below,0.382,4h,5,0.041515,0.007691,10.6,-0.029054,1.0,0.0,4.2,0.044,17.8,1.76701,9.052108,5.22747,0.390866
19,LOW SAMPLE,rejection_candidate,5,below,1,4h,1,0.04086,0.017143,23,-0.011942,1.0,0.0,5,0.06,20,3.899354,2.225497,9.55,1.08475
20,ok,rejection_candidate,5,below,0.786,4h,7,0.034495,0.011429,6.285714,-0.025836,1.0,0.1429,4.285714,0.045714,14.857143,2.200693,9.326696,5.418938,0.409928
21,LOW SAMPLE,rejection_candidate,5,cross,0.786,4h,1,0.030258,0.008869,0,-0.022577,1.0,0.0,2,0.02,7,0.827901,12.837079,2.71518,0.036004
22,LOW SAMPLE,rejection_candidate,5,cross,1,4h,2,0.028965,0.017774,7,-0.009712,1.0,1.0,8.5,0.09,16,0.692708,12.733225,3.335,0.063604
23,LOW SAMPLE,rejection_candidate,5,cross,0.618,4h,1,0.024335,0.037968,45,0.022476,1.0,1.0,5,0.04,20,1.617225,4.411024,3.855974,0.07743
24,LOW SAMPLE,rejection_candidate,5,above,0.382,4h,4,0.023899,0.009503,18.75,0.013307,1.0,0.75,8.25,0.09,20,2.832427,5.461283,4.278958,0.264016
1,LOW SAMPLE,rejection_candidate,10,cross,0.236,4h,1,0.173392,0.026252,0,-0.093178,1.0,0.0,1,0.0,20,3.418819,2.396797,12.568052,0.053042
2,LOW SAMPLE,rejection_candidate,10,below,0.236,4h,2,0.108949,0.014026,4,-0.063473,0.5,0.5,2.5,0.04,20,3.082958,3.260117,3.74816,0.939368
3,LOW SAMPLE,rejection_candidate,10,cross,0.5,4h,2,0.104981,0.012086,2.5,-0.061132,1.0,0.5,7,0.09,14,1.051219,322.217569,7.185,0.043863
4,ok,rejection_candidate,10,above,1,4h,10,0.097966,0.052585,10.5,0.047376,0.9,0.3,4.1,0.032,16,1.927847,64.935344,8.774,0.366654
5,ok,rejection_candidate,10,touch,0.236,4h,25,0.088359,0.02316,8.88,-0.012278,0.88,0.16,3.08,0.0248,15.56,2.613202,7.456399,5.786054,0.796888
6,ok,rejection_candidate,10,touch,1,4h,18,0.080247,0.018124,10.388889,0.028697,1.0,0.2778,5.888889,0.058889,14.166667,2.234599,12.210557,5.794444,0.418667
7,LOW SAMPLE,rejection_candidate,10,below,0.5,4h,4,0.077953,0.018775,6.75,-0.02797,1.0,0.5,4.75,0.06,18.75,1.957811,16.397958,5.200375,0.352726
8,ok,rejection_candidate,10,touch,0.5,4h,31,0.076656,0.020164,7.322581,0.007493,0.871,0.2258,4.258065,0.044516,17,2.335987,12.482287,6.852145,0.660169
9,ok,rejection_candidate,10,above,0.236,4h,8,0.076282,0.010905,10.375,0.048185,1.0,0.375,1.75,0.02,12.875,1.902792,8.180649,3.910334,0.760064
10,LOW SAMPLE,rejection_candidate,10,cross,0.786,4h,1,0.076006,0.008869,0,-0.061619,1.0,0.0,2,0.02,7,0.827901,12.837079,2.71518,0.036004
11,ok,rejection_candidate,10,above,0.618,4h,10,0.074874,0.021278,8.7,0.04425,0.8,0.3,4.8,0.058,12,2.490231,5.828095,8.598748,0.445915
12,ok,rejection_candidate,10,touch,0.786,4h,17,0.069269,0.021671,5.705882,-0.01323,0.8235,0.2941,6.764706,0.084706,13.176471,1.482551,37.940622,6.052285,0.571543
13,ok,rejection_candidate,10,above,0.786,4h,5,0.067863,0.023806,18.6,0.007139,0.8,0.2,11.4,0.176,7.2,2.042665,11.968896,6.853151,0.474595
14,LOW SAMPLE,rejection_candidate,10,cross,0.382,4h,3,0.066235,0.006722,11.333333,0.02392,0.6667,0.3333,14.666667,0.233333,13,2.134762,9.163515,4.912991,0.051787
15,ok,rejection_candidate,10,touch,0.618,4h,34,0.0646,0.024831,12.058824,0.007628,0.8235,0.5294,6.029412,0.068235,15.205882,1.957267,22.542,5.480994,0.653746
16,ok,rejection_candidate,10,below,0.382,4h,5,0.062134,0.014061,10.6,-0.0255,1.0,0.4,4.2,0.044,17.8,1.76701,9.052108,5.22747,0.390866
17,ok,rejection_candidate,10,touch,0.382,4h,25,0.060683,0.020331,11.64,-0.002413,0.8,0.4,7,0.0832,16.52,2.484775,31.752886,5.377993,0.458708
18,ok,rejection_candidate,10,below,0.786,4h,7,0.060554,0.016454,6.285714,-0.025383,0.7143,0.2857,4.285714,0.045714,14.857143,2.200693,9.326696,5.418938,0.409928
19,LOW SAMPLE,rejection_candidate,10,cross,1,4h,2,0.058833,0.047546,7,-0.04374,0.5,1.0,8.5,0.09,16,0.692708,12.733225,3.335,0.063604
20,ok,rejection_candidate,10,below,0.618,4h,6,0.055938,0.016845,12,-0.011315,0.6667,0.3333,6,0.06,15.166667,2.114539,5.879964,4.639993,0.520561
21,ok,rejection_candidate,10,above,0.5,4h,6,0.051906,0.011024,10.333333,0.032767,0.8333,0.1667,4.5,0.053333,17.333333,2.986883,5.060797,6.649,0.581224
22,LOW SAMPLE,rejection_candidate,10,below,1,4h,1,0.044813,0.017143,23,0.003786,1.0,0.0,5,0.06,20,3.899354,2.225497,9.55,1.08475
23,LOW SAMPLE,rejection_candidate,10,above,0.382,4h,4,0.0429,0.079108,18.75,-0.02341,0.5,0.75,8.25,0.09,20,2.832427,5.461283,4.278958,0.264016
24,LOW SAMPLE,rejection_candidate,10,cross,0.618,4h,1,0.029968,0.055261,45,-0.034419,0.0,1.0,5,0.04,20,1.617225,4.411024,3.855974,0.07743
1,LOW SAMPLE,rejection_candidate,20,below,0.236,4h,2,0.261105,0.03126,4,-0.200532,1.0,0.5,2.5,0.04,20,3.082958,3.260117,3.74816,0.939368
2,LOW SAMPLE,rejection_candidate,20,cross,0.236,4h,1,0.21106,0.026252,0,-0.17404,1.0,0.0,1,0.0,20,3.418819,2.396797,12.568052,0.053042
3,ok,rejection_candidate,20,above,1,4h,10,0.139124,0.068878,10.5,0.070617,0.8,0.4,4.1,0.032,16,1.927847,64.935344,8.774,0.366654
4,LOW SAMPLE,rejection_candidate,20,cross,0.5,4h,2,0.13023,0.015139,2.5,-0.073071,1.0,1.0,7,0.09,14,1.051219,322.217569,7.185,0.043863
5,ok,rejection_candidate,20,touch,0.236,4h,25,0.116245,0.039116,8.88,-0.004972,0.84,0.28,3.08,0.0248,15.56,2.613202,7.456399,5.786054,0.796888
6,LOW SAMPLE,rejection_candidate,20,below,0.5,4h,4,0.109525,0.02138,6.75,-0.081163,1.0,0.75,4.75,0.06,18.75,1.957811,16.397958,5.200375,0.352726
7,ok,rejection_candidate,20,touch,0.5,4h,31,0.104274,0.029329,7.322581,-0.001797,0.871,0.2581,4.258065,0.044516,17,2.335987,12.482287,6.852145,0.660169
8,ok,rejection_candidate,20,above,0.618,4h,10,0.103603,0.027306,8.7,0.045142,0.8,0.4,4.8,0.058,12,2.490231,5.828095,8.598748,0.445915
9,ok,rejection_candidate,20,above,0.236,4h,8,0.102652,0.034408,10.375,0.043508,0.75,0.5,1.75,0.02,12.875,1.902792,8.180649,3.910334,0.760064
10,ok,rejection_candidate,20,below,0.618,4h,6,0.097175,0.029096,12,-0.039051,0.6667,0.5,6,0.06,15.166667,2.114539,5.879964,4.639993,0.520561
11,LOW SAMPLE,rejection_candidate,20,cross,1,4h,2,0.096016,0.053012,7,0.00824,1.0,1.0,8.5,0.09,16,0.692708,12.733225,3.335,0.063604
12,ok,rejection_candidate,20,above,0.5,4h,6,0.093443,0.018987,10.333333,0.052022,0.8333,0.3333,4.5,0.053333,17.333333,2.986883,5.060797,6.649,0.581224
13,ok,rejection_candidate,20,touch,0.382,4h,25,0.086826,0.03693,11.64,-0.005171,0.72,0.52,7,0.0832,16.52,2.484775,31.752886,5.377993,0.458708
14,ok,rejection_candidate,20,touch,1,4h,18,0.086772,0.030977,10.388889,0.024066,0.8889,0.3889,5.888889,0.058889,14.166667,2.234599,12.210557,5.794444,0.418667
15,ok,rejection_candidate,20,below,0.786,4h,7,0.085889,0.021013,6.285714,-0.052689,0.8571,0.2857,4.285714,0.045714,14.857143,2.200693,9.326696,5.418938,0.409928
